,Late_Round_4_Scoring_Average_RANK THIS WEEK,Late_Round_4_Scoring_Average_RANK LAST WEEK,Late_Round_4_Scoring_Average_PLAYER NAME,Late_Round_4_Scoring_Average_AVG,Late_Round_4_Scoring_Average_TOTAL STROKES,Late_Round_4_Scoring_Average_TOTAL ROUNDS
70,T66,T66,Ryan Moore,70.67,424,6
71,T66,T66,Corey Pavin,70.67,212,3
72,T66,T66,Scott Sterling,70.67,424,6
73,74,74,John Merrick,70.69,919,13
74,75,75,Robert Allenby,70.73,1061,15
75,T76,T76,Mathias Grönberg,70.75,283,4
76,T76,T76,Charley Hoffman,70.75,283,4
77,78,78,Phil Mickelson,70.85,921,13
78,79,79,Mike Weir,70.86,992,14
79,T80,T80,Cameron Beckman,70.88,567,8
80,T80,T80,Greg Kraft,70.88,567,8
81,T80,T80,Heath Slocum,70.88,567,8
82,T83,T83,Patrick Sheehan,70.92,851,12
83,T83,T83,Charlie Wi,70.92,922,13
84,85,85,Kevin Streelman,70.93,1064,15
85,T86,T86,Bart Bryant,71.0,568,8
86,T86,T86,David Duval,71.0,71,1
87,T86,T86,Paul Goydos,71.0,355,5
88,T86,T86,J.P. Hayes,71.0,284,4
89,T86,T86,Jon Mills,71.0,568,8
90,T86,T86,John Riegger,71.0,355,5
91,T86,T86,Bob Sowards,71.0,142,2
92,T86,T86,Chris Stroud,71.0,284,4
93,T94,T94,Carl Pettersson,71.08,924,13
94,T94,T94,Mark Wilson,71.08,924,13
95,T96,T96,John Mallinger,71.11,640,9
96,T96,T96,Sean O'Hair,71.11,640,9
97,98,98,Steve Elkington,71.13,569,8
98,99,99,Nick O'Hern,71.14,498,7
99,100,100,Ryan Palmer,71.17,427,6
100,101,101,Ken Duke,71.23,926,13
101,T102,T102,Ryan Armour,71.25,285,4
102,T102,T102,Joe Durant,71.25,570,8
103,T102,T102,Tim Wilkinson,71.25,570,8
104,105,105,Lucas Glover,71.3,713,10
105,T106,T106,Jim Furyk,71.33,1284,18
106,T106,T106,Retief Goosen,71.33,428,6
107,T106,T106,Stephen Leaney,71.33,214,3
108,T106,T106,Ted Purdy,71.33,214,3
109,T106,T106,Kevin Stadler,71.33,428,6
110,111,111,Carlos Franco,71.4,357,5
111,T112,T112,Stuart Appleby,71.43,1000,14
112,T112,T112,Nick Watney,71.43,500,7
113,T114,T114,Billy Andrade,71.5,286,4
114,T114,T114,Eric Axley,71.5,858,12
115,T114,T114,Ángel Cabrera,71.5,286,4
116,T114,T114,Tommy Gainey,71.5,286,4
117,T114,T114,Sergio Garcia,71.5,858,12
118,T114,T114,Lee Janzen,71.5,429,6
119,T114,T114,David Lutterus,71.5,143,2
120,T114,T114,Kevin Na,71.5,572,8
121,T114,T114,Joe Ogilvie,71.5,858,12
122,T114,T114,Chris Riley,71.5,286,4
123,T114,T114,Y.E. Yang,71.5,429,6
124,125,125,Kenny Perry,71.58,859,12
125,126,126,Steve Marino,71.6,716,10
126,127,127,David Toms,71.63,573,8
127,128,128,Brian Davis,71.64,1003,14
128,T129,T129,Steve Flesch,71.67,645,9
129,T129,T129,J.J. Henry,71.67,430,6
130,131,131,Briny Baird,71.69,932,13
131,T132,T132,Aaron Baddeley,71.75,574,8
132,T132,T132,Tim Clark,71.75,861,12
133,T132,T132,Robert Garrigus,71.75,574,8
134,135,135,Boo Weekley,71.78,646,9
135,136,136,Doug LaBelle II,71.8,359,5
136,T137,T137,Mark Hensby,71.83,431,6
137,T137,T137,Jeff Maggert,71.83,431,6
138,T137,T137,Chez Reavie,71.83,862,12
139,T137,T137,Vaughn Taylor,71.83,862,12
140,141,141,Zach Johnson,71.89,647,9
141,T142,T142,Todd Hamilton,71.9,719,10
142,T142,T142,Davis Love III,71.9,719,10
143,T142,T142,Marc Turnesa,71.9,719,10
144,145,145,Dudley Hart,71.92,863,12
145,T146,T146,Olin Browne,72.0,144,2
146,T146,T146,Marco Dawson,72.0,288,4
147,T146,T146,Brad Elder,72.0,432,6
148,T146,T146,Jeff Gove,72.0,216,3
149,T146,T146,Jin Park,72.0,216,3
150,151,151,Brett Quigley,72.09,793,11
151,152,152,Stewart Cink,72.1,721,10
152,T153,T153,Brad Adamonis,72.13,577,8
153,T153,T153,Tom Pernice Jr.,72.13,577,8
154,T155,T155,Nathan Green,72.14,505,7
155,T155,T155,Geoff Ogilvy,72.14,505,7
156,T157,T157,Alejandro Cañizares,72.25,289,4
157,T157,T157,Daniel Chopra,72.25,578,8
158,T159,T159,Michael Allen,72.33,434,6
159,T159,T159,Mark Calcavecchia,72.33,434,6
160,T159,T159,Gavin Coles,72.33,434,6
161,T159,T159,Bob Estes,72.33,434,6
162,T159,T159,John Huston,72.33,434,6
163,T159,T159,Charles Warren,72.33,434,6
164,T165,T165,Ben Curtis,72.38,941,13
165,T165,T165,Bubba Watson,72.38,579,8
166,167,167,Chad Collins,72.4,362,5
167,168,168,Jeff Quinney,72.44,652,9
168,T169,T169,Tom Lehman,72.5,435,6
169,T169,T169,Brandt Snedeker,72.5,725,10
170,171,171,Bill Haas,72.56,653,9
171,172,172,Ian Poulter,72.6,363,5
172,173,173,Jeff Overton,72.75,873,12
173,174,174,Bo Van Pelt,72.78,655,9
174,T175,T175,Jonathan Byrd,72.8,728,10
175,T175,T175,Omar Uresti,72.8,364,5
176,177,177,Todd Demsey,72.83,437,6
177,178,178,Jason Day,72.86,510,7
178,T179,T179,Rocco Mediate,73.0,584,8
179,T179,T179,Brenden Pappas,73.0,219,3
180,T179,T179,Jesper Parnevik,73.0,657,9
181,T179,T179,Tag Ridings,73.0,365,5
182,T183,T183,Shigeki Maruyama,73.25,293,4
183,T183,T183,Johnson Wagner,73.25,293,4
184,T185,T185,Trevor Immelman,73.29,513,7
185,T185,T185,Jay Williamson,73.29,513,7
186,187,187,Jim McGovern,73.5,441,6
187,188,188,Adam Scott,73.67,442,6
188,189,189,John Rollins,73.75,590,8
189,190,190,Nick Flanagan,73.8,369,5
190,191,191,J.B. Holmes,74.11,667,9
191,192,192,Kyle Thompson,74.6,373,5
192,193,193,Cody Freeman,74.67,224,3
193,194,194,Kenneth Ferrie,74.75,299,4
194,195,195,Travis Perkins,75.0,75,1
195,196,196,Robert Gamez,75.33,226,3
196,197,197,Paul Claxton,76.5,153,2
