,Tenth_Tee_Early_Par_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_3_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_3_Scoring_Average_AVG,Tenth_Tee_Early_Par_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_3_Scoring_Average_TOTAL HOLES
107,T106,T106,Ben Crane,86,3.1,192,62
108,T106,T106,Anthony Kim,81,3.1,161,52
109,T106,T106,Rory Sabbatini,77,3.1,223,72
110,T106,T106,Bob Sowards,61,3.1,152,49
111,T106,T106,Kevin Streelman,114,3.1,180,58
112,T106,T106,Mike Weir,88,3.1,251,81
113,T114,T114,Shane Bertsch,96,3.11,283,91
114,T114,T114,Harrison Frazar,73,3.11,140,45
115,T114,T114,Todd Hamilton,92,3.11,218,70
116,T114,T114,Craig Kanada,65,3.11,168,54
117,T114,T114,Troy Matteson,94,3.11,292,94
118,T114,T114,John Merrick,98,3.11,165,53
119,T114,T114,Geoff Ogilvy,65,3.11,165,53
120,T114,T114,Kenny Perry,97,3.11,230,74
121,T114,T114,Ian Poulter,51,3.11,87,28
122,T114,T114,Brett Quigley,80,3.11,140,45
123,T114,T114,Jeff Quinney,87,3.11,165,53
124,T114,T114,Scott Sterling,89,3.11,199,64
125,T114,T114,Bo Van Pelt,101,3.11,174,56
126,T114,T114,Scott Verplank,82,3.11,227,73
127,T114,T114,Mark Wilson,107,3.11,286,92
128,T129,T129,Billy Andrade,71,3.12,306,98
129,T129,T129,Ryan Armour,87,3.12,334,107
130,T129,T129,Robert Garrigus,90,3.12,231,74
131,T129,T129,Heath Slocum,104,3.12,296,95
132,T129,T129,Chris Stroud,81,3.12,178,57
133,T129,T129,Camilo Villegas,79,3.12,162,52
134,T129,T129,Dean Wilson,109,3.12,253,81
135,T136,T136,Justin Bolli,87,3.13,238,76
136,T136,T136,Ken Duke,116,3.13,241,77
137,T136,T136,Bob Estes,90,3.13,219,70
138,T136,T136,Cody Freeman,66,3.13,216,69
139,T136,T136,Tommy Gainey,60,3.13,216,69
140,T136,T136,Jason Gore,94,3.13,357,114
141,T136,T136,Ryuji Imada,80,3.13,194,62
142,T136,T136,Richard Johnson,77,3.13,166,53
143,T136,T136,Peter Lonard,92,3.13,250,80
144,T136,T136,Steve Lowery,74,3.13,150,48
145,T136,T136,Parker McLachlin,88,3.13,291,93
146,T136,T136,Sean O'Hair,81,3.13,163,52
147,T136,T136,John Riegger,73,3.13,150,48
148,T136,T136,Andres Romero,69,3.13,75,24
149,T136,T136,Vijay Singh,82,3.13,216,69
150,T136,T136,Brandt Snedeker,85,3.13,188,60
151,T152,T152,Carlos Franco,73,3.14,160,51
152,T152,T152,Lucas Glover,91,3.14,204,65
153,T152,T152,J.J. Henry,108,3.14,295,94
154,T152,T152,Mark Hensby,71,3.14,176,56
155,T152,T152,Chris Riley,51,3.14,113,36
156,T152,T152,Boo Weekley,86,3.14,138,44
157,T152,T152,Charlie Wi,97,3.14,182,58
158,T152,T152,Y.E. Yang,89,3.14,267,85
159,T160,T160,Joe Durant,92,3.15,252,80
160,T160,T160,Kenneth Ferrie,72,3.15,164,52
161,T160,T160,Jerry Kelly,89,3.15,167,53
162,T160,T160,Jon Mills,95,3.15,258,82
163,T160,T160,Tag Ridings,88,3.15,280,89
164,T160,T160,Nick Watney,96,3.15,167,53
165,T166,T166,Stephen Ames,83,3.16,193,61
166,T166,T166,Paul Casey,55,3.16,139,44
167,T166,T166,Tim Clark,90,3.16,202,64
168,T166,T166,J.B. Holmes,86,3.16,284,90
169,T166,T166,Justin Leonard,101,3.16,218,69
170,T166,T166,Jim McGovern,75,3.16,180,57
171,T172,T172,Padraig Harrington,52,3.17,114,36
172,T172,T172,Dustin Johnson,92,3.17,171,54
173,T172,T172,Scott McCarron,63,3.17,260,82
174,T172,T172,Nicholas Thompson,113,3.17,276,87
175,T172,T172,Charles Warren,79,3.17,209,66
176,T177,T177,Tim Petrovic,97,3.18,245,77
177,T177,T177,David Toms,70,3.18,127,40
178,T179,T179,Jason Allred,63,3.19,153,48
179,T179,T179,Matt Jones,95,3.19,316,99
180,T179,T179,Tom Lehman,51,3.19,169,53
181,T179,T179,Rocco Mediate,87,3.19,217,68
182,T179,T179,Chez Reavie,102,3.19,236,74
183,T179,T179,Kyle Thompson,70,3.19,220,69
184,T179,T179,Ron Whittaker,54,3.19,102,32
185,T186,T186,Woody Austin,109,3.2,221,69
186,T186,T186,Jeff Gove,50,3.2,131,41
187,T186,T186,Nathan Green,95,3.2,243,76
188,T186,T186,Mathias Grönberg,87,3.2,205,64
189,T186,T186,Michael Letzig,88,3.2,131,41
190,T191,T191,Mark Calcavecchia,67,3.21,93,29
191,T191,T191,Greg Kraft,63,3.21,106,33
192,193,193,Travis Perkins,53,3.22,158,49
193,T194,T194,J.P. Hayes,67,3.25,172,53
194,T194,T194,Trevor Immelman,70,3.25,169,52
195,196,196,Shigeki Maruyama,50,3.26,150,46
196,197,197,Chris DiMarco,87,3.29,214,65
