,6-10_Final_Round_Performance_RANK THIS WEEK,6-10_Final_Round_Performance_RANK LAST WEEK,6-10_Final_Round_Performance_PLAYER NAME,6-10_Final_Round_Performance_EVENTS,6-10_Final_Round_Performance_% TIMES IMPROVED,6-10_Final_Round_Performance_# OF TIMES IMPROVED
49,T34,T34,Chris Riley,17,50.0,1.0
50,T34,T34,Andres Romero,20,50.0,1.0
51,T34,T34,John Senden,28,50.0,1.0
52,T34,T34,Kevin Sutherland,26,50.0,2.0
53,T34,T34,Vaughn Taylor,32,50.0,1.0
54,T34,T34,Charlie Wi,27,50.0,1.0
55,T34,T34,Dean Wilson,32,50.0,1.0
56,T57,T57,K.J. Choi,21,40.0,2.0
57,T57,T57,Tim Petrovic,32,40.0,2.0
58,T59,T59,Cameron Beckman,29,33.3,1.0
59,T59,T59,Chad Campbell,28,33.3,1.0
60,T59,T59,Marco Dawson,21,33.3,1.0
61,T59,T59,Lucas Glover,26,33.3,1.0
62,T59,T59,Dudley Hart,22,33.3,1.0
63,T59,T59,Justin Leonard,25,33.3,1.0
64,T59,T59,Geoff Ogilvy,20,33.3,1.0
65,T59,T59,D.J. Trahan,27,33.3,1.0
66,T59,T59,Mark Wilson,29,33.3,1.0
67,T68,T68,Briny Baird,30,25.0,1.0
68,T68,T68,Tim Clark,27,25.0,1.0
69,T68,T68,Mathew Goggin,27,25.0,1.0
70,T68,T68,J.B. Holmes,26,25.0,1.0
71,T68,T68,Joe Ogilvie,29,25.0,1.0
72,T73,T73,Brad Adamonis,29,0.0,
73,T73,T73,Ryan Armour,32,0.0,
74,T73,T73,Aaron Baddeley,22,0.0,
75,T73,T73,Rich Beem,29,0.0,
76,T73,T73,Shane Bertsch,29,0.0,
77,T73,T73,Bart Bryant,23,0.0,
78,T73,T73,Jonathan Byrd,27,0.0,
79,T73,T73,Ángel Cabrera,17,0.0,
80,T73,T73,Mark Calcavecchia,25,0.0,
81,T73,T73,Daniel Chopra,27,0.0,
82,T73,T73,Chad Collins,24,0.0,
83,T73,T73,Ben Crane,25,0.0,
84,T73,T73,Brian Davis,34,0.0,
85,T73,T73,Jason Day,28,0.0,
86,T73,T73,Chris DiMarco,29,0.0,
87,T73,T73,Carlos Franco,25,0.0,
88,T73,T73,Robert Gamez,26,0.0,
89,T73,T73,Sergio Garcia,19,0.0,
90,T73,T73,Retief Goosen,18,0.0,
91,T73,T73,Jason Gore,33,0.0,
92,T73,T73,Paul Goydos,25,0.0,
93,T73,T73,Todd Hamilton,28,0.0,
94,T73,T73,J.P. Hayes,26,0.0,
95,T73,T73,J.J. Henry,34,0.0,
96,T73,T73,Mark Hensby,26,0.0,
97,T73,T73,Tim Herron,28,0.0,
98,T73,T73,Charles Howell III,31,0.0,
99,T73,T73,John Huston,18,0.0,
100,T73,T73,Lee Janzen,28,0.0,
101,T73,T73,Brandt Jobe,19,0.0,
102,T73,T73,Zach Johnson,25,0.0,
103,T73,T73,Kent Jones,23,0.0,
104,T73,T73,Craig Kanada,23,0.0,
105,T73,T73,Jerry Kelly,31,0.0,
106,T73,T73,Matt Kuchar,27,0.0,
107,T73,T73,Doug LaBelle II,22,0.0,
108,T73,T73,Peter Lonard,30,0.0,
109,T73,T73,Rocco Mediate,27,0.0,
110,T73,T73,Jon Mills,32,0.0,
111,T73,T73,Ryan Moore,24,0.0,
112,T73,T73,Nick O'Hern,26,0.0,
113,T73,T73,Brenden Pappas,24,0.0,
114,T73,T73,Jesper Parnevik,29,0.0,
115,T73,T73,Corey Pavin,20,0.0,
116,T73,T73,Kenny Perry,26,0.0,
117,T73,T73,Ted Purdy,25,0.0,
118,T73,T73,Brett Quigley,25,0.0,
119,T73,T73,John Riegger,24,0.0,
120,T73,T73,Rory Sabbatini,23,0.0,
121,T73,T73,Vijay Singh,23,0.0,
122,T73,T73,Heath Slocum,29,0.0,
123,T73,T73,Brandt Snedeker,26,0.0,
124,T73,T73,Bob Sowards,22,0.0,
125,T73,T73,Scott Sterling,28,0.0,
126,T73,T73,Chris Stroud,29,0.0,
127,T73,T73,Kyle Thompson,26,0.0,
128,T73,T73,David Toms,20,0.0,
129,T73,T73,Bob Tway,20,0.0,
130,T73,T73,Omar Uresti,24,0.0,
131,T73,T73,Bo Van Pelt,32,0.0,
132,T73,T73,Charles Warren,29,0.0,
133,T73,T73,Nick Watney,27,0.0,
134,T73,T73,Boo Weekley,24,0.0,
135,T73,T73,Jay Williamson,33,0.0,
136,T73,T73,Y.E. Yang,29,0.0,
