,Average_Putting_Distance_-_GIR_1_Putts_RANK THIS WEEK,Average_Putting_Distance_-_GIR_1_Putts_RANK LAST WEEK,Average_Putting_Distance_-_GIR_1_Putts_PLAYER NAME,Average_Putting_Distance_-_GIR_1_Putts_ROUNDS,Average_Putting_Distance_-_GIR_1_Putts_AVG,Average_Putting_Distance_-_GIR_1_Putts_DISTANCE (FEET),Average_Putting_Distance_-_GIR_1_Putts_TOTAL PUTTS
52,T53,T53,Matt Bettencourt,98,"10' 9""",3047.917,283
53,T53,T53,Kris Blanks,60,"10' 9""",1738.8329999999999,162
54,T53,T53,Luke Donald,79,"10' 9""",2268.083,211
55,T53,T53,Lucas Glover,93,"10' 9""",2708.333,251
56,T53,T53,Kevin Na,91,"10' 9""",2890.917,268
57,T53,T53,D.J. Trahan,96,"10' 9""",2658.417,248
58,T53,T53,Charlie Wi,92,"10' 9""",2939.75,274
59,T60,T60,Aaron Baddeley,66,"10' 8""",1924.3329999999999,181
60,T60,T60,Joe Durant,62,"10' 8""",1632.9170000000001,153
61,T60,T60,Bob Estes,78,"10' 8""",2236.5,209
62,T60,T60,Colt Knost,71,"10' 8""",1788.6670000000001,168
63,T60,T60,Marc Leishman,91,"10' 8""",2867.667,269
64,T60,T60,David Mathis,82,"10' 8""",2127.667,200
65,T60,T60,Kenny Perry,92,"10' 8""",2682.833,251
66,T60,T60,Kirk Triplett,60,"10' 8""",1808.8329999999999,170
67,T60,T60,Matt Weibring,65,"10' 8""",1906.8329999999999,179
68,T69,T69,Paul Goydos,79,"10' 7""",2250.0,212
69,T69,T69,Freddie Jacobson,83,"10' 7""",2436.25,231
70,T69,T69,Kent Jones,73,"10' 7""",1898.5,179
71,T69,T69,Hunter Mahan,94,"10' 7""",2889.0,272
72,T73,T73,Robert Allenby,71,"10' 6""",1632.1670000000001,156
73,T73,T73,Brendon de Jonge,90,"10' 6""",2682.583,256
74,T73,T73,Steve Flesch,77,"10' 6""",1937.3329999999999,185
75,T73,T73,Bill Haas,91,"10' 6""",2758.75,263
76,T73,T73,Troy Matteson,95,"10' 6""",2798.667,267
77,T73,T73,Scott McCarron,91,"10' 6""",2631.333,251
78,T73,T73,Bryce Molder,69,"10' 6""",1926.5,184
79,T73,T73,Tim Petrovic,97,"10' 6""",2875.417,274
80,T73,T73,Scott Piercy,85,"10' 6""",2460.917,235
81,T73,T73,Dean Wilson,81,"10' 6""",2550.75,242
82,T73,T73,Tiger Woods,64,"10' 6""",1812.5,172
83,T84,T84,Jim Furyk,86,"10' 5""",2368.667,227
84,T84,T84,Ryan Moore,89,"10' 5""",2500.5,240
85,T84,T84,Chris Stroud,88,"10' 5""",2595.167,249
86,T84,T84,Bubba Watson,73,"10' 5""",1877.5829999999999,180
87,T84,T84,Mark Wilson,99,"10' 5""",2959.667,283
88,T89,T89,Stephen Ames,77,"10' 4""",2148.917,208
89,T89,T89,Brian Bateman,55,"10' 4""",1316.9170000000001,127
90,T89,T89,Rich Beem,77,"10' 4""",1850.4170000000001,179
91,T89,T89,Jason Day,61,"10' 4""",1773.9170000000001,172
92,T89,T89,Chris DiMarco,97,"10' 4""",2523.917,245
93,T89,T89,David Duval,56,"10' 4""",1184.333,115
94,T89,T89,Derek Fathauer,63,"10' 4""",1470.6670000000001,142
95,T89,T89,Nathan Green,104,"10' 4""",2779.083,268
96,T89,T89,Michael Letzig,96,"10' 4""",2786.75,269
97,T89,T89,Joe Ogilvie,85,"10' 4""",2741.083,265
98,T99,T99,Chad Campbell,90,"10' 3""",2375.417,232
99,T99,T99,Sergio Garcia,59,"10' 3""",1447.6670000000001,141
100,T99,T99,Robert Garrigus,83,"10' 3""",2201.083,215
101,T99,T99,Dustin Johnson,85,"10' 3""",2187.25,214
102,T99,T99,Steve Lowery,83,"10' 3""",2347.917,230
103,T99,T99,George McNeill,82,"10' 3""",2515.917,245
104,T99,T99,Chez Reavie,81,"10' 3""",2005.6670000000001,196
105,T99,T99,Tag Ridings,50,"10' 3""",1233.417,120
106,T107,T107,Tim Clark,81,"10' 2""",2207.083,217
107,T107,T107,Mathew Goggin,76,"10' 2""",1702.0,167
108,T107,T107,Zach Johnson,94,"10' 2""",2862.833,281
109,T107,T107,Matt Jones,56,"10' 2""",1418.1670000000001,139
110,T107,T107,Jarrod Lyle,65,"10' 2""",1205.917,119
111,T107,T107,Steve Marino,98,"10' 2""",2745.917,270
112,T107,T107,Billy Mayfair,83,"10' 2""",1861.5829999999999,183
113,T107,T107,Rocco Mediate,79,"10' 2""",2011.4170000000001,198
114,T107,T107,Geoff Ogilvy,78,"10' 2""",2128.5,209
115,T107,T107,Aron Price,89,"10' 2""",2285.167,225
116,T107,T107,Nick Watney,86,"10' 2""",2171.583,214
117,T107,T107,Mike Weir,85,"10' 2""",2374.417,234
118,T119,T119,Brad Adamonis,70,"10' 1""",1633.0,162
119,T119,T119,Michael Allen,73,"10' 1""",1875.3329999999999,186
120,T119,T119,Sean O'Hair,80,"10' 1""",2043.25,203
121,T119,T119,Tom Pernice Jr.,82,"10' 1""",2145.5,212
122,T119,T119,Jeff Quinney,78,"10' 1""",2295.0,227
123,T119,T119,John Rollins,92,"10' 1""",2430.25,241
124,T119,T119,Brandt Snedeker,81,"10' 1""",2267.917,224
125,T119,T119,Scott Sterling,51,"10' 1""",1253.083,124
126,T119,T119,Kevin Streelman,97,"10' 1""",2865.417,284
127,T128,T128,Briny Baird,89,"10' 0""",2224.0,223
128,T128,T128,Fred Couples,54,"10' 0""",1404.5829999999999,141
129,T128,T128,Jason Dufner,90,"10' 0""",2433.583,244
130,T128,T128,Harrison Frazar,93,"10' 0""",2950.5,294
131,T128,T128,Retief Goosen,74,"10' 0""",1746.9170000000001,174
132,T128,T128,Cliff Kresge,78,"10' 0""",2074.417,207
133,T128,T128,Leif Olson,51,"10' 0""",1245.667,125
134,T128,T128,Greg Owen,97,"10' 0""",2482.833,248
135,T128,T128,Ryan Palmer,78,"10' 0""",2172.667,218
136,T128,T128,Brett Quigley,92,"10' 0""",2356.333,236
137,T128,T128,Heath Slocum,95,"10' 0""",2506.417,250
138,T128,T128,Vaughn Taylor,88,"10' 0""",2511.0,251
139,T128,T128,Y.E. Yang,83,"10' 0""",2155.583,216
140,T141,T141,Eric Axley,71,"9' 11""",1493.75,151
141,T141,T141,Will MacKenzie,69,"9' 11""",1711.5,173
142,T141,T141,Andres Romero,58,"9' 11""",1432.0,144
143,T141,T141,Adam Scott,53,"9' 11""",1174.417,118
144,T141,T141,Darron Stiles,52,"9' 11""",1362.0829999999999,137
145,T141,T141,Steve Stricker,81,"9' 11""",2233.167,226
146,T141,T141,Bo Van Pelt,100,"9' 11""",2902.25,293
147,T141,T141,Brian Vranesh,51,"9' 11""",1206.333,122
148,T149,T149,Ángel Cabrera,55,"9' 10""",1219.083,124
149,T149,T149,Mark Calcavecchia,72,"9' 10""",1974.3329999999999,201
150,T149,T149,Justin Leonard,95,"9' 10""",2609.167,266
151,T149,T149,Phil Mickelson,66,"9' 10""",1547.8329999999999,158
152,T149,T149,Ian Poulter,59,"9' 10""",1299.417,132
153,T149,T149,Boo Weekley,79,"9' 10""",1955.1670000000001,198
154,T149,T149,Jay Williamson,69,"9' 10""",1541.0,157
155,T156,T156,Tommy Armour III,58,"9' 9""",1567.3329999999999,161
156,T156,T156,Jonathan Byrd,89,"9' 9""",2743.667,282
157,T156,T156,Alex Cejka,82,"9' 9""",2222.667,228
158,T156,T156,Jason Gore,74,"9' 9""",1719.25,177
159,T156,T156,John Mallinger,90,"9' 9""",2227.833,228
160,T156,T156,Scott Verplank,88,"9' 9""",2632.25,269
161,T156,T156,Camilo Villegas,76,"9' 9""",1702.6670000000001,174
162,T163,T163,Daniel Chopra,89,"9' 8""",2725.0,283
163,T163,T163,Rick Price,54,"9' 8""",1055.75,109
164,T163,T163,Charles Warren,63,"9' 8""",1541.1670000000001,159
165,T166,T166,Ricky Barnes,67,"9' 7""",1373.5829999999999,143
166,T166,T166,Jason Bohn,88,"9' 7""",2536.083,265
167,168,168,Brian Davis,103,"9' 6""",2982.5,314
168,T169,T169,Ken Duke,87,"9' 5""",1906.4170000000001,202
169,T169,T169,Vijay Singh,71,"9' 5""",1417.1670000000001,150
170,T169,T169,Jimmy Walker,74,"9' 5""",1811.9170000000001,192
171,T172,T172,K.J. Choi,65,"9' 4""",1413.75,151
172,T172,T172,Charley Hoffman,97,"9' 4""",2681.083,288
173,T172,T172,Charles Howell III,99,"9' 4""",2397.75,256
174,T172,T172,Nicholas Thompson,96,"9' 4""",2606.833,279
175,T172,T172,Peter Tomasulo,61,"9' 4""",1221.5,131
176,T177,T177,Ernie Els,70,"9' 3""",1573.25,170
177,T177,T177,Tim Herron,87,"9' 3""",2263.25,244
178,T177,T177,Anthony Kim,76,"9' 3""",1927.6670000000001,209
179,T180,T180,Stuart Appleby,79,"9' 2""",1553.8329999999999,170
180,T180,T180,Jeff Maggert,79,"9' 2""",1976.5829999999999,215
181,182,182,Rory Sabbatini,81,"9' 1""",2114.667,232
182,183,183,Padraig Harrington,66,"8' 10""",1302.417,148
183,184,184,J.B. Holmes,74,"8' 5""",1427.3329999999999,169
