,Last_5_Events_-_Scoring_RANK THIS WEEK,Last_5_Events_-_Scoring_RANK LAST WEEK,Last_5_Events_-_Scoring_PLAYER NAME,Last_5_Events_-_Scoring_EVENTS,Last_5_Events_-_Scoring_RATING
77,T66,T67,Chez Reavie,4,8.1
78,T66,T67,Tag Ridings,2,8.1
79,T66,T67,John Senden,5,8.1
80,T66,T67,Kevin Streelman,4,8.1
81,T66,T67,Chris Stroud,3,8.1
82,T83,T84,Rich Beem,3,8.0
83,T83,T84,Ángel Cabrera,3,8.0
84,T83,T84,Greg Chalmers,4,8.0
85,T83,T84,Darren Clarke,1,8.0
86,T83,T84,Ben Crane,5,8.0
87,T83,T84,Jason Day,5,8.0
88,T83,T84,Chris DiMarco,3,8.0
89,T83,T84,Jason Dufner,3,8.0
90,T83,T84,Ernie Els,3,8.0
91,T83,T84,Richard Finch,1,8.0
92,T83,T84,Mark Hensby,2,8.0
93,T83,T84,Robert Karlsson,2,8.0
94,T83,T84,Ian Leggatt,1,8.0
95,T83,T84,Steve Marino,3,8.0
96,T83,T84,Troy Matteson,5,8.0
97,T83,T84,Louis Oosthuizen,2,8.0
98,T83,T84,Dicky Pride,2,8.0
99,T83,T84,Loren Roberts,2,8.0
100,T83,T84,Andres Romero,3,8.0
101,T83,T84,Jeev Milkha Singh,3,8.0
102,T83,T84,Brandt Snedeker,4,8.0
103,T83,T84,Kyle Stanley,4,8.0
104,T83,T84,Henrik Stenson,1,8.0
105,T83,T52,Steve Stricker,3,8.0
106,T83,T84,Kevin Sutherland,3,8.0
107,T83,T84,Peter Tomasulo,1,8.0
108,T83,T84,Bo Van Pelt,5,8.0
109,T83,T84,Mike Weir,4,8.0
110,T83,T84,Dean Wilson,3,8.0
111,T112,T112,Arjun Atwal,1,7.9
112,T112,T112,Jonathan Byrd,4,7.9
113,T112,T112,Alex Cejka,4,7.9
114,T112,T112,Mathew Goggin,2,7.9
115,T112,T112,Charles Howell III,5,7.9
116,T112,T112,Freddie Jacobson,4,7.9
117,T112,T112,Anthony Kang,1,7.9
118,T112,T112,Bryce Molder,3,7.9
119,T112,T112,Jack Newman,1,7.9
120,T112,T112,José María Olazábal,3,7.9
121,T112,T112,David Peoples,3,7.9
122,T112,T112,Martin Piller,1,7.9
123,T112,T112,Alvaro Quiros,1,7.9
124,T112,T112,Darron Stiles,2,7.9
125,T112,T112,Vaughn Taylor,4,7.9
126,T112,T112,Johnson Wagner,4,7.9
127,T112,T112,Charles Warren,2,7.9
128,T112,T112,Nick Watney,2,7.9
129,T130,T131,Rich Barcelo,1,7.8
130,T130,T131,Ronnie Black,2,7.8
131,T130,T131,Jason Bohn,5,7.8
132,T130,T131,Guy Boros,3,7.8
133,T130,T131,Daniel Chopra,4,7.8
134,T130,T131,Fred Couples,2,7.8
135,T130,T131,Brian Davis,3,7.8
136,T130,T131,Steve Elkington,3,7.8
137,T130,T131,Steve Flesch,1,7.8
138,T130,T131,Carlos Franco,3,7.8
139,T130,T131,Bobby Gates,1,7.8
140,T130,T131,Matt Harmon,1,7.8
141,T130,T112,Dustin Johnson,4,7.8
142,T130,T131,Kent Jones,4,7.8
143,T130,T131,Troy Kelly,1,7.8
144,T130,T131,Jeff Klauk,3,7.8
145,T130,T131,Colt Knost,2,7.8
146,T130,T131,Tom Lehman,2,7.8
147,T130,T131,Marc Leishman,3,7.8
148,T130,T131,Frank Lickliter II,2,7.8
149,T130,T131,Luke List,1,7.8
150,T130,T131,Kevin Na,4,7.8
151,T130,T131,Geoff Ogilvy,3,7.8
152,T130,T131,Kenny Perry,2,7.8
153,T130,T131,Ian Poulter,1,7.8
154,T130,T131,Webb Simpson,3,7.8
155,T130,T131,Scott Sterling,3,7.8
156,T130,T131,Kirk Triplett,3,7.8
157,T130,T131,Vance Veazey,1,7.8
158,T130,T131,Charlie Wi,2,7.8
159,T160,T160,Mark Brooks,3,7.7
160,T160,T160,Stewart Cink,1,7.7
161,T160,T160,José Coceres,1,7.7
162,T160,T160,Luke Donald,4,7.7
163,T160,T160,Ross Fisher,1,7.7
164,T160,T160,Harrison Frazar,4,7.7
165,T160,T160,Tadd Fujikawa,2,7.7
166,T160,T160,Dudley Hart,2,7.7
167,T160,T160,Bob Heintz,4,7.7
168,T160,T160,Tim Herron,3,7.7
169,T160,T160,Charley Hoffman,3,7.7
170,T160,T160,Matt Jones,3,7.7
171,T160,T160,Anthony Kim,1,7.7
172,T160,T160,Michael Letzig,1,7.7
173,T160,T160,Spencer Levin,3,7.7
174,T160,T160,Steve Lowery,2,7.7
175,T160,T160,Hunter Mahan,3,7.7
176,T160,T160,Jeff Overton,2,7.7
177,T160,T160,Greg Owen,4,7.7
178,T160,T160,Corey Pavin,4,7.7
179,T160,T160,Tom Pernice Jr.,3,7.7
180,T160,T160,Carl Pettersson,5,7.7
181,T160,T160,Chris Riley,4,7.7
182,T160,T160,John Rollins,2,7.7
183,T160,T160,Patrick Sheehan,4,7.7
184,T160,T160,Heath Slocum,3,7.7
185,T160,T160,D.J. Trahan,5,7.7
186,T160,T160,Boo Weekley,3,7.7
187,T160,T160,Mark Wilson,5,7.7
188,T189,T190,Craig Barlow,1,7.6
189,T189,T190,James Driscoll,1,7.6
190,T189,T190,Joe Durant,2,7.6
191,T189,T190,Bob Estes,3,7.6
192,T189,T190,Nathan Green,4,7.6
193,T189,T190,Peter Hanson,1,7.6
194,T189,T190,Davis Love III,3,7.6
195,T189,T190,Jarrod Lyle,2,7.6
196,T189,T190,Billy Mayfair,3,7.6
197,T189,T190,Spike McRoy,2,7.6
198,T189,T190,James Nitties,2,7.6
199,T189,T190,Greg Norman,1,7.6
200,T189,T190,James Oh,1,7.6
201,T189,T190,Jesper Parnevik,1,7.6
202,T189,T190,Jeff Quinney,2,7.6
203,T189,T190,Adam Scott,3,7.6
204,T189,T190,Michael Sim,1,7.6
205,T189,T190,Vijay Singh,2,7.6
206,T189,T190,Roland Thatcher,2,7.6
207,T189,T190,Bob Tway,1,7.6
208,T189,T190,Camilo Villegas,2,7.6
209,T189,T190,Jay Williamson,2,7.6
210,T211,T212,Mark Brown,1,7.5
211,T211,T212,Mark Calcavecchia,2,7.5
212,T211,T212,K.J. Choi,2,7.5
213,T211,T212,Ben Curtis,2,7.5
214,T211,T212,Brendon de Jonge,2,7.5
215,T211,T212,Robert Floyd,1,7.5
216,T211,T212,Retief Goosen,4,7.5
217,T211,T212,J.J. Henry,4,7.5
218,T211,T212,Skip Kendall,2,7.5
219,T211,T212,Stephen Leaney,1,7.5
220,T211,T212,Prayad Marksaeng,1,7.5
221,T211,T212,Garth Mulroy,1,7.5
222,T211,T212,David Toms,5,7.5
223,T211,T212,Brian Vranesh,3,7.5
224,T211,T212,Grant Waite,1,7.5
225,T226,T227,Stuart Appleby,3,7.4
226,T226,T227,Ricky Barnes,2,7.4
227,T226,T227,"David Berganio, Jr.",1,7.4
228,T226,T227,Nick Dougherty,1,7.4
229,T226,T227,Ernie Gonzalez,1,7.4
230,T226,T227,Anders Hansen,1,7.4
231,T226,T227,John Mallinger,3,7.4
232,T226,T227,Parker McLachlin,2,7.4
233,T226,T227,Aaron Watkins,1,7.4
234,T226,T227,Gary Woodland,1,7.4
235,T236,T237,Tommy Armour III,1,7.3
236,T236,T237,Woody Austin,2,7.3
237,T236,T237,Cameron Beckman,2,7.3
238,T236,T237,Matt Bettencourt,2,7.3
239,T236,T237,Michael Bradley,2,7.3
240,T236,T237,Bart Bryant,3,7.3
241,T236,T237,Erik Compton,2,7.3
242,T236,T237,Tommy Gainey,1,7.3
243,T236,T253,Brian Gay,3,7.3
244,T236,T237,Lucas Glover,3,7.3
245,T236,T237,Mike Grob,1,7.3
246,T236,T160,Jerry Kelly,3,7.3
247,T236,T237,Fernando Mechereffe,1,7.3
248,T236,T237,Ted Purdy,4,7.3
249,T236,T237,Brett Quigley,4,7.3
250,T236,T237,Steve Wheatcroft,1,7.3
251,T236,T237,Casey Wittenberg,2,7.3
252,T236,T237,Y.E. Yang,1,7.3
253,T254,T253,Kris Blanks,1,7.2
254,T254,T253,Christian Cévaër,1,7.2
255,T254,T253,Jay Delsing,2,7.2
256,T254,T253,Derek Fathauer,1,7.2
257,T254,T253,Danny Lee,1,7.2
258,T254,T253,Peter Lonard,3,7.2
259,T254,T253,Graeme McDowell,1,7.2
260,T254,T253,Reinier Saxton,1,7.2
261,T262,T262,Brad Adamonis,1,7.1
262,T262,T262,Robert Allenby,1,7.1
263,T262,T262,David Gossett,1,7.1
264,T262,T262,Derek Lamely,1,7.1
265,T262,T262,Rod Perry,2,7.1
266,T262,T262,Rick Price,1,7.1
267,T262,T262,Azuma Yano,2,7.1
268,T269,T269,Brad Faxon,2,7.0
269,T269,T269,Ryuji Imada,2,7.0
270,T269,T269,Richard Johnson,3,7.0
271,T269,T269,Martin Kaymer,1,7.0
272,T269,T269,Matthew Loving,1,7.0
273,T269,T269,Alan Morin,1,7.0
274,T275,T275,Briny Baird,3,6.9
275,T275,T275,Ken Duke,2,6.9
276,T275,T275,Jason Gore,2,6.9
277,T275,T275,Matt Hill,1,6.9
278,T275,T275,Trevor Immelman,2,6.9
279,T280,T280,Notah Begay III,2,6.8
280,T280,T280,Andres Gonzales,1,6.8
281,T280,T280,Soren Hansen,1,6.8
282,T280,T280,Thongchai Jaidee,1,6.8
283,T280,T280,Shingo Katayama,2,6.8
284,T285,T285,Tyler Aldridge,1,6.7
285,T285,T285,Glen Day,2,6.7
286,T285,T285,J.L. Lewis,1,6.7
287,T285,T285,Gregor Main,1,6.7
288,T285,T285,Aron Price,3,6.7
289,T285,T285,Marc Turnesa,1,6.7
290,T291,T291,Brian Bateman,1,6.6
291,T291,T291,Paul Goydos,2,6.6
292,T291,T291,Wen-Tang Lin,1,6.6
293,T294,T294,Gonzalo Fernandez-Castaño,1,6.4
294,T294,T294,Junpei Takayama,1,6.4
295,296,296,Rory McIlroy,1,6.2
296,297,297,Søren Kjeldsen,1,6.1
297,T298,T298,Steve Pate,1,5.9
298,T298,T298,Richard Sterne,1,5.9
299,T300,T301,Grégory Havret,1,5.7
300,T300,T301,Pablo Larrazabal,1,5.7
301,302,303,Yuji Igarashi,1,4.9
302,303,304,Chih-Bing Lam,1,4.8
303,T304,300,J.B. Holmes,1,4.7
304,T304,305,Shane Lowry,1,4.7
