,Front_9_Lowest_Round_RANK THIS WEEK,Front_9_Lowest_Round_RANK LAST WEEK,Front_9_Lowest_Round_PLAYER NAME,Front_9_Lowest_Round_LOW RND
274,T256,T256,Ignacio Garrido,33
275,T256,T256,Kelly Gibson,33
276,T256,T256,Ken Green,33
277,T256,T256,Mathias Grönberg,33
278,T256,T256,Damian Hale,33
279,T256,T256,Gary Hallberg,33
280,T256,T256,Todd Hamilton,33
281,T256,T256,Yasuharu Imano,33
282,T256,T256,Freddie Jacobson,33
283,T256,T256,Raphael Jacquelin,33
284,T256,T256,Pete Jordan,33
285,T256,T256,Craig Kanada,33
286,T256,T256,Shingo Katayama,33
287,T256,T256,Greg Kraft,33
288,T256,T256,Trip Kuehne,33
289,T256,T256,Brad Lardon,33
290,T256,T256,Stephen Leaney,33
291,T256,T256,Edward Loar,33
292,T256,T256,Sandy Lyle,33
293,T256,T256,Jim McGovern,33
294,T256,T256,Adam Mednick,33
295,T256,T256,Kelly Mitchum,33
296,T256,T256,Patrick Moore,33
297,T256,T256,Wilfredo Morales,33
298,T256,T256,Michael Muehr,33
299,T256,T256,Sean Murphy,33
300,T256,T256,David Ogrin,33
301,T256,T256,Craig Parry,33
302,T256,T256,Jeff Quinney,33
303,T256,T256,Adam Rubinson,33
304,T256,T256,Marco Ruiz,33
305,T256,T256,Dave Rummells,33
306,T256,T256,Mike Standly,33
307,T256,T256,Toru Taniguchi,33
308,T256,T256,Phil Tataurangi,33
309,T256,T256,Robert Thompson,33
310,T256,T256,D.J. Trahan,33
311,T256,T256,Stan Utley,33
312,T256,T256,Tom Watson,33
313,T256,T256,D.A. Weibring,33
314,T256,T256,Lee Westwood,33
315,T316,T316,"Joe Acosta, Jr.",34
316,T316,T316,Jason Allred,34
317,T316,T316,Arjun Atwal,34
318,T316,T316,Andy Bean,34
319,T316,T316,Jim Benepe,34
320,T316,T316,Ronnie Black,34
321,T316,T316,Michael Bradley,34
322,T316,T316,Markus Brier,34
323,T316,T316,Michael Campbell,34
324,T316,T316,Mike Capone,34
325,T316,T316,Ben Case,34
326,T316,T316,Robert-Jan Derksen,34
327,T316,T316,Ryan Dillon,34
328,T316,T316,Barry Evans,34
329,T316,T316,Rick Fehr,34
330,T316,T316,Michael Flynn,34
331,T316,T316,Mark Foster,34
332,T316,T316,Bob Friend,34
333,T316,T316,Pierre Fulke,34
334,T316,T316,Jeff Gove,34
335,T316,T316,Dan Halldorson,34
336,T316,T316,James Healey,34
337,T316,T316,Scott Henderson,34
338,T316,T316,Mark Hensby,34
339,T316,T316,Bradley Hughes,34
340,T316,T316,Mike Hulbert,34
341,T316,T316,Barry Jaeckel,34
342,T316,T316,Robert Karlsson,34
343,T316,T316,Taichiro Kiyota,34
344,T316,T316,Søren Kjeldsen,34
345,T316,T316,Tomohiro Kondo,34
346,T316,T316,Franklin Langham,34
347,T316,T316,Paul Lawrie,34
348,T316,T316,Regan Lee,34
349,T316,T316,Troy Matteson,34
350,T316,T316,Sean McCarty,34
351,T316,T316,Paul McGinley,34
352,T316,T316,Rob McMillan,34
353,T316,T316,Mark McNulty,34
354,T316,T316,Bryce Molder,34
355,T316,T316,Will Moore,34
356,T316,T316,David Morland IV,34
357,T316,T316,Gary Murphy,34
358,T316,T316,Simon Nash,34
359,T316,T316,Peter O'Malley,34
360,T316,T316,Hennie Otto,34
361,T316,T316,Greg Owen,34
362,T316,T316,Joe Phengsavath,34
363,T316,T316,Ted Purdy,34
364,T316,T316,Chez Reavie,34
365,T316,T316,Greg Reynolds,34
366,T316,T316,Tag Ridings,34
367,T316,T316,Larry Rinker,34
368,T316,T316,Lee Rinker,34
369,T316,T316,John Robertson,34
370,T316,T316,Alexandre Rocha,34
371,T316,T316,Todd Rose,34
372,T316,T316,Jim Schuman,34
373,T316,T316,Kevin Shields,34
374,T316,T316,Scott Simpson,34
375,T316,T316,Mike Small,34
376,T316,T316,Nevin Sutcliffe,34
377,T316,T316,Taichi Teshima,34
378,T316,T316,Steen Tinning,34
379,T316,T316,Jon Turcott,34
380,T316,T316,Nick Watney,34
381,T316,T316,Brian Watts,34
382,T316,T316,Tim Weinhart,34
383,T316,T316,Ryan Welborn,34
384,T316,T316,Tim Wilkinson,34
385,T386,T386,Chris Baryla,35
386,T386,T386,Chip Beck,35
387,T386,T386,Charles Bolling,35
388,T386,T386,Rob Bradley,35
389,T386,T386,Jaxon Brigman,35
390,T386,T386,Brian Claar,35
391,T386,T386,Keith Clearwater,35
392,T386,T386,Bobby Cochran,35
393,T386,T386,Bubba Dickerson,35
394,T386,T386,Mike Donald,35
395,T386,T386,Scott Dunlap,35
396,T386,T386,Gary Evans,35
397,T386,T386,Sean Farren,35
398,T386,T386,Derek Gillespie,35
399,T386,T386,Philip Golding,35
400,T386,T386,Chris Greenwood,35
401,T386,T386,Bill Haas,35
402,T386,T386,Robert Hamilton,35
403,T386,T386,Seungsu Han,35
404,T386,T386,Tom Harding,35
405,T386,T386,Michael Harris,35
406,T386,T386,S.K. Ho,35
407,T386,T386,J.B. Holmes,35
408,T386,T386,Thongchai Jaidee,35
409,T386,T386,Mark Johnson,35
410,T386,T386,Rob Johnson,35
411,T386,T386,Jeffrey Lankford,35
412,T386,T386,John Ray Leary,35
413,T386,T386,James Lepp,35
414,T386,T386,Luke List,35
415,T386,T386,David Lundstrom,35
416,T386,T386,Gary March,35
417,T386,T386,David Marchand,35
418,T386,T386,Steve Marino,35
419,T386,T386,Richard Massey,35
420,T386,T386,Charles Meola,35
421,T386,T386,Jon Mills,35
422,T386,T386,Yusaku Miyazato,35
423,T386,T386,Kris Moe,35
424,T386,T386,Ryan Moore,35
425,T386,T386,Jarrod Moseley,35
426,T386,T386,Kevin Na,35
427,T386,T386,Nick O'Hern,35
428,T386,T386,Joe Ogilvie,35
429,T386,T386,Andy Oldcorn,35
430,T386,T386,Zeb Patten,35
431,T386,T386,Michael Pearson,35
432,T386,T386,Scott Piercy,35
433,T386,T386,Jyoti Randhawa,35
434,T386,T386,Sam Randolph,35
435,T386,T386,Tony Rohlik,35
436,T386,T386,Jeff Sanday,35
437,T386,T386,Dirk Schultz,35
438,T386,T386,Chris Sessler,35
439,T386,T386,David Smail,35
440,T386,T386,Bruce Smith,35
441,T386,T386,Sal Spallone,35
442,T386,T386,Kevin Stadler,35
443,T386,T386,Tyler Swanson,35
444,T386,T386,Roland Thatcher,35
445,T386,T386,John Traub,35
446,T386,T386,Howard Twitty,35
447,T386,T386,Jhonattan Vegas,35
448,T386,T386,Charles Warren,35
449,T386,T386,Chris Winkel,35
450,T386,T386,Bob Wolcott,35
451,T386,T386,Jeff Wood,35
452,T386,T386,Ian Woosnam,35
453,T386,T386,Mark Wurtz,35
454,T455,T455,Ken Allard,36
455,T455,T455,John Bermel,36
456,T455,T455,Cody Beyer,36
457,T455,T455,Roy Biancalana,36
458,T455,T455,Bob Blean,36
459,T455,T455,Mark Carnevale,36
460,T455,T455,Jim Cichra,36
461,T455,T455,Tim Conley,36
462,T455,T455,Richie Coughlan,36
463,T455,T455,Rich Crim,36
464,T455,T455,Rod Curl,36
465,T455,T455,Ed Dougherty,36
466,T455,T455,Bradley Dredge,36
467,T455,T455,Doug Dunakey,36
468,T455,T455,Jon Fiedler,36
469,T455,T455,John Gibson,36
470,T455,T455,Soren Hansen,36
471,T455,T455,Mark Hayes,36
472,T455,T455,David Hearn,36
473,T455,T455,Lon Hinkle,36
474,T455,T455,Ryan Hogue,36
475,T455,T455,Ryuji Imada,36
476,T455,T455,Tom Kite,36
477,T455,T455,John Klauk,36
478,T455,T455,Mike Kullberg,36
479,T455,T455,Katsunori Kuwabara,36
480,T455,T455,Rob Labritz,36
481,T455,T455,Peter Laws,36
482,T455,T455,Wayne Levi,36
483,T455,T455,Bill Lunde,36
484,T455,T455,David Lynn,36
485,T455,T455,Hiroshi Matsuo,36
486,T455,T455,Jake Narro,36
487,T455,T455,John Nelson,36
488,T455,T455,Jack Nicklaus,36
489,T455,T455,Rod Perry,36
490,T455,T455,Dan Pohl,36
491,T455,T455,Scott Porter,36
492,T455,T455,Iain Pyman,36
493,T455,T455,Andrew Raitt,36
494,T455,T455,Mike Reid,36
495,T455,T455,Jeff Roth,36
496,T455,T455,Andy Sanders,36
497,T455,T455,Ken Schall,36
498,T455,T455,Steve Scott,36
499,T455,T455,Richard Scott,36
500,T455,T455,Jeff Seavey,36
501,T455,T455,Brad Sherfy,36
502,T455,T455,Mark Sierak,36
503,T455,T455,Geoffrey Sisk,36
504,T455,T455,Jerry Smith,36
505,T455,T455,Kevin Streelman,36
506,T455,T455,Chip Sullivan,36
507,T455,T455,Mike Sullivan,36
508,T455,T455,Fred Sutton,36
509,T455,T455,Tim Thelen,36
510,T455,T455,Craig Thomas,36
511,T455,T455,Kyle Thompson,36
512,T455,T455,Katsuyoshi Tomori,36
513,T455,T455,Chris Toulson,36
514,T455,T455,Greg Twiggs,36
515,T455,T455,Jimmy Walker,36
516,T455,T455,Anthony Wall,36
517,T455,T455,Matt Weibring,36
518,T455,T455,Casey Wittenberg,36
519,T455,T455,"Carl Worley, Jr.",36
520,T455,T455,Jeff Yurkiewicz,36
521,T455,T455,Fuzzy Zoeller,36
522,T523,T523,Tommy Aaron,37
523,T523,T523,Anthony Arvidson,37
524,T523,T523,Andrew Barnes,37
525,T523,T523,Camilo Benedetti,37
526,T523,T523,Lindsay Bernakevitch,37
527,T523,T523,Woody Blackburn,37
528,T523,T523,Douglas Bohn,37
529,T523,T523,Steven Bowditch,37
530,T523,T523,Scott Brauer,37
531,T523,T523,Cortney Brisson,37
532,T523,T523,George Burns,37
533,T523,T523,Kevin Burton,37
534,T523,T523,Rex Caldwell,37
535,T523,T523,Kelsey Cline,37
536,T523,T523,Brandon Cobb,37
537,T523,T523,Robert Coles,37
538,T523,T523,Ben Crenshaw,37
539,T523,T523,Rett Crowder,37
540,T523,T523,David Dell,37
541,T523,T523,Mike Deuel,37
542,T523,T523,Gary Emerson,37
543,T523,T523,Ryan Fauchier,37
544,T523,T523,Michael Fergin,37
545,T523,T523,Kyle Gallo,37
546,T523,T523,Ricardo Gonzalez,37
547,T523,T523,Anders Hansen,37
548,T523,T523,Ben Hoffhine,37
549,T523,T523,Charley Hoffman,37
550,T523,T523,David Howser,37
551,T523,T523,Zach Johnson,37
552,T523,T523,Shawn Kelly,37
553,T523,T523,Jeff Klauk,37
554,T523,T523,Erich Kuhlman,37
555,T523,T523,Doug LaBelle II,37
556,T523,T523,Brian Lamb,37
557,T523,T523,Jim Lemon,37
558,T523,T523,Euan Little,37
559,T523,T523,John Lynch,37
560,T523,T523,Roger Maltbie,37
561,T523,T523,Mike Martin,37
562,T523,T523,Matt McDougall,37
563,T523,T523,Mike McNerney,37
564,T523,T523,Marcus Meloan,37
565,T523,T523,Kiyoshi Miyazato,37
566,T523,T523,Rolf Muntz,37
567,T523,T523,Kirk Nelson,37
568,T523,T523,Mårten Olander,37
569,T523,T523,Cameron Percy,37
570,T523,T523,"Ron Philo, Jr.",37
571,T523,T523,Rick Reinsberg,37
572,T523,T523,Jack Renner,37
573,T523,T523,Jim Rutledge,37
574,T523,T523,Nobuhito Sato,37
575,T523,T523,Steve Schneiter,37
576,T523,T523,Warren Schutte,37
577,T523,T523,Charl Schwartzel,37
578,T523,T523,Matt Seppanen,37
579,T523,T523,Brian Smith,37
580,T523,T523,Annika Sorenstam,37
581,T523,T523,Fred Wadsworth,37
582,T523,T523,Simon Wakefield,37
583,T523,T523,Denis Watson,37
584,T523,T523,Gary Wolstenholme,37
585,T523,T523,Stephen Woodard,37
586,T587,T587,John Adams,38
587,T587,T587,Tony Arvold,38
588,T587,T587,Seve Ballesteros,38
589,T587,T587,Don Berry,38
590,T587,T587,Clodomiro Carranza,38
591,T587,T587,Ron Castillo,38
592,T587,T587,Wayne DeFrancesco,38
593,T587,T587,Nick Dougherty,38
594,T587,T587,Patrick Duty,38
595,T587,T587,Steve Gotsche,38
596,T587,T587,Bret Guetz,38
597,T587,T587,Rick Heath,38
598,T587,T587,Brian Hull,38
599,T587,T587,Alejandro Larrazabal,38
600,T587,T587,Paul LoCicero,38
601,T587,T587,Dino Lucchesi,38
602,T587,T587,Mark Maness,38
603,T587,T587,Casey Martin,38
604,T587,T587,John Mason,38
605,T587,T587,George McNeill,38
606,T587,T587,Mark Miller,38
607,T587,T587,Hirofumi Miyase,38
608,T587,T587,Ryan Ouellette,38
609,T587,T587,Gary Player,38
610,T587,T587,Don Pooley,38
611,T587,T587,Mike Reilly,38
612,T587,T587,Marty Schiene,38
613,T587,T587,Rick Schuller,38
614,T587,T587,Ron Skayhan,38
615,T587,T587,Christopher Smith,38
616,T587,T587,Kent Stauffer,38
617,T587,T587,Craig Stevens,38
618,T587,T587,Hideto Tanihara,38
619,T587,T587,Dave Tentis,38
620,T587,T587,Brett Wetterich,38
621,T587,T587,Suzy Whaley,38
622,T587,T587,Mark Wiebe,38
623,T587,T587,Jim Woods,38
624,T625,T625,Bob Boyle,39
625,T625,T625,Michael Combs,39
626,T625,T625,Erik Compton,39
627,T625,T625,Andrew George,39
628,T625,T625,Scott Godfrey,39
629,T625,T625,John Godwin,39
630,T625,T625,John Guyton,39
631,T625,T625,Kirk Hanefeld,39
632,T625,T625,Miguel Angel Jiménez,39
633,T625,T625,Jason Knutzon,39
634,T625,T625,Maarten Lafeber,39
635,T625,T625,Adam Le Vesconte,39
636,T625,T625,Dick Mast,39
637,T625,T625,Arnold Palmer,39
638,T625,T625,Jin Park,39
639,T625,T625,Cary Sciorra,39
640,T625,T625,Kasey Scott,39
641,T625,T625,Mark Smith,39
642,T625,T625,Andre Stolz,39
643,T625,T625,Trey Walewski,39
644,T625,T625,Paul Wesselingh,39
645,T625,T625,George Zahringer,39
646,T625,T625,Tate Zyroll,39
647,T648,T648,Scott Bogle,40
648,T648,T648,Kenneth Ferrie,40
649,T648,T648,Raymond Floyd,40
650,T648,T648,Tom Glissmeyer,40
651,T648,T648,Royden Heirakuji,40
652,T648,T648,Greg Hiller,40
653,T648,T648,Bob Lohr,40
654,T648,T648,Malcolm MacKenzie,40
655,T648,T648,Charlie Meade,40
656,T648,T648,Chris Patton,40
657,T648,T648,Curt Saathoff,40
658,T648,T648,Mike Schuchart,40
659,T648,T648,Bob Sowards,40
660,T648,T648,Anthony Sproston,40
661,T648,T648,Noboru Sugai,40
662,T648,T648,John Witherall,40
663,T648,T648,Mike Worroll,40
664,T665,T665,Bob Byman,41
665,T665,T665,Charles Coody,41
666,T665,T665,Terry Hatch,41
667,T665,T665,John Jacobs,41
668,T665,T665,Dave Spengler,41
669,T670,T670,Tim Fleming,42
670,T670,T670,Rick Zarlengo,42
671,672,672,Charles Challen,45
