,SG_Tee-to-Green_RANK THIS WEEK,SG_Tee-to-Green_RANK LAST WEEK,SG_Tee-to-Green_PLAYER NAME,SG_Tee-to-Green_ROUNDS,SG_Tee-to-Green_AVERAGE,SG_Tee-to-Green_SG:OTT,SG_Tee-to-Green_SG:APR,SG_Tee-to-Green_SG:ARG,SG_Tee-to-Green_MEASURED ROUNDS
168,169,169,Rob Oppenheim,74,-0.586,-0.662,0.026000000000000002,0.05,54
169,170,170,Rod Pampling,62,-0.6729999999999999,-0.095,-0.415,-0.163,45
170,171,171,Nicholas Lindheim,77,-0.6779999999999999,-0.258,-0.368,-0.052000000000000005,59
171,172,172,Ricky Barnes,65,-0.703,-1.0190000000000001,0.059000000000000004,0.257,45
172,173,173,Scott Brown,102,-0.71,-0.265,-0.27,-0.175,81
173,174,174,Billy Hurley III,70,-0.727,-0.696,-0.17,0.139,57
174,175,175,Matt Every,79,-0.775,-0.43700000000000006,-0.024,-0.314,61
175,176,176,Ethan Tracy,72,-0.787,-0.054000000000000006,-0.424,-0.309,54
176,177,177,Jonas Blixt,67,-0.7909999999999999,-0.424,-0.563,0.196,48
177,178,178,Sung Kang,89,-0.8059999999999999,-0.488,-0.094,-0.225,67
178,179,179,Wesley Bryan,69,-0.8140000000000001,-1.443,0.222,0.40700000000000003,51
179,180,180,Whee Kim,93,-0.8640000000000001,-0.748,0.03,-0.146,73
180,181,181,Cameron Tringale,67,-0.915,-1.351,0.348,0.08800000000000001,51
181,182,182,Matt Atkins,56,-0.932,0.134,-1.0390000000000001,-0.027000000000000003,40
182,183,183,Jonathan Randolph,71,-0.992,-0.271,-0.5379999999999999,-0.182,60
183,184,184,Roberto Díaz,72,-1.001,-0.165,-0.6,-0.237,56
184,185,185,Cody Gribble,71,-1.02,-0.212,-0.696,-0.111,54
185,186,186,Derek Fathauer,84,-1.17,-0.757,-0.365,-0.048,68
186,187,187,Satoshi Kodaira,51,-1.187,0.027000000000000003,-0.284,-0.93,40
187,188,188,Martin Piller,79,-1.246,-0.248,-0.8109999999999999,-0.18600000000000003,67
188,189,189,Michael Kim,74,-1.262,-1.023,-0.213,-0.027000000000000003,54
189,190,190,Andrew Yun,51,-1.3359999999999999,-0.457,-0.447,-0.43200000000000005,34
190,191,191,D.A. Points,63,-1.5590000000000002,-1.069,-0.541,0.051,48
191,192,192,Greg Chalmers,56,-2.056,-0.69,-1.192,-0.174,41
192,193,193,Daniel Summerhays,51,-2.84,-0.977,-1.5859999999999999,-0.27699999999999997,38
