,Approach_225-250_yards_RTP_RANK THIS WEEK,Approach_225-250_yards_RTP_RANK LAST WEEK,Approach_225-250_yards_RTP_PLAYER NAME,Approach_225-250_yards_RTP_ROUNDS,Approach_225-250_yards_RTP_AVG RTP
68,69,69,Sergio Garcia,73,-0.27899999999999997
69,T70,T70,J.L. Lewis,98,-0.27399999999999997
70,T70,T70,Hunter Mahan,103,-0.27399999999999997
71,T70,T70,Jesper Parnevik,84,-0.27399999999999997
72,T73,T73,Stephen Ames,82,-0.273
73,T73,T73,Lee Janzen,75,-0.273
74,T73,T73,Brandt Jobe,96,-0.273
75,T73,T73,Joey Snyder III,102,-0.273
76,77,77,Tag Ridings,93,-0.271
77,78,78,Frank Lickliter II,100,-0.27
78,79,79,Retief Goosen,71,-0.268
79,80,80,Freddie Jacobson,72,-0.262
80,81,81,Michael Allen,90,-0.26
81,T82,T82,Steve Flesch,90,-0.25
82,T82,T82,John Rollins,97,-0.25
83,T82,T82,Roland Thatcher,75,-0.25
84,T82,T82,Jay Williamson,53,-0.25
85,86,86,Sean O'Hair,103,-0.247
86,87,87,Richard Johnson,50,-0.24100000000000002
87,T88,T88,Robert Gamez,91,-0.239
88,T88,T88,Neal Lancaster,95,-0.239
89,T88,T88,Tom Pernice Jr.,111,-0.239
90,91,91,Arron Oberholser,65,-0.237
91,92,92,Phil Mickelson,81,-0.23399999999999999
92,93,93,Tom Gillis,77,-0.233
93,94,94,Dan Forsman,52,-0.231
94,95,95,Brett Wetterich,76,-0.22899999999999998
95,T96,T96,Steve Elkington,67,-0.228
96,T96,T96,Kevin Sutherland,89,-0.228
97,98,98,Carl Pettersson,109,-0.22699999999999998
98,99,99,Cameron Beckman,96,-0.226
99,T100,T100,Justin Rose,99,-0.225
100,T100,T100,Rory Sabbatini,81,-0.225
101,102,102,Glen Day,80,-0.222
102,T103,T103,Padraig Harrington,50,-0.22
103,T103,T103,Brendan Jones,81,-0.22
104,T105,T105,Tim Clark,92,-0.213
105,T105,T105,Nick Watney,91,-0.213
106,107,107,Loren Roberts,54,-0.212
107,T108,T108,Daniel Chopra,108,-0.209
108,T108,T108,José Coceres,56,-0.209
109,T108,T108,Dudley Hart,84,-0.209
110,111,111,Tjaart van der Walt,56,-0.207
111,112,112,Stewart Cink,98,-0.20600000000000002
112,T113,T113,Aaron Baddeley,84,-0.205
113,T113,T113,Bob Tway,87,-0.205
114,115,115,Corey Pavin,77,-0.204
115,T116,T116,Robert Damron,89,-0.2
116,T116,T116,James Driscoll,73,-0.2
117,T116,T116,Brian Gay,101,-0.2
118,T116,T116,Bill Glasson,54,-0.2
119,T116,T116,Stephen Leaney,89,-0.2
120,T116,T116,Jeff Sluman,94,-0.2
121,T122,T122,Bob Estes,92,-0.196
122,T122,T122,Scott Hend,75,-0.196
123,124,124,Doug Barron,70,-0.195
124,125,125,Steve Stricker,62,-0.19399999999999998
125,126,126,Scott McCarron,78,-0.191
126,T127,T127,John Cook,72,-0.19
127,T127,T127,Kevin Na,88,-0.19
128,T127,T127,Joey Sindelar,104,-0.19
129,130,130,Craig Barlow,81,-0.18899999999999997
130,131,131,Justin Bolli,65,-0.18600000000000003
131,132,132,Brett Quigley,96,-0.185
132,133,133,Franklin Langham,91,-0.184
133,T134,T134,Stuart Appleby,84,-0.182
134,T134,T134,K.J. Choi,78,-0.182
135,T134,T134,Fred Couples,72,-0.182
136,T134,T134,Larry Mize,54,-0.182
137,138,138,Andrew Magee,82,-0.18
138,T139,T139,Greg Owen,84,-0.179
139,T139,T139,D.A. Points,94,-0.179
140,141,141,Mike Weir,71,-0.17800000000000002
141,T142,T142,Heath Slocum,103,-0.177
142,T142,T142,Hidemichi Tanaka,106,-0.177
143,T142,T142,Vaughn Taylor,99,-0.177
144,T145,T145,Marco Dawson,82,-0.175
145,T145,T145,John Huston,90,-0.175
146,147,147,Fred Funk,102,-0.174
147,T148,T148,Hank Kuehne,84,-0.17300000000000001
148,T148,T148,Justin Leonard,78,-0.17300000000000001
149,150,150,Davis Love III,80,-0.17
150,151,151,Dean Wilson,86,-0.16699999999999998
151,152,152,Mark Calcavecchia,92,-0.16399999999999998
152,153,153,John Daly,78,-0.163
153,154,154,Luke Donald,67,-0.158
154,155,155,Chris Riley,67,-0.156
155,T156,T156,Jay Haas,54,-0.154
156,T156,T156,Kirk Triplett,55,-0.154
157,T158,T158,Shigeki Maruyama,99,-0.15
158,T158,T158,Mark Wilson,74,-0.15
159,160,160,Chris Smith,93,-0.149
160,161,161,Jason Allred,75,-0.14800000000000002
161,162,162,Bernhard Langer,67,-0.146
162,T163,T163,Bart Bryant,91,-0.145
163,T163,T163,Jeff Maggert,79,-0.145
164,T165,T165,J.J. Henry,102,-0.141
165,T165,T165,Duffy Waldorf,86,-0.141
166,167,167,Paul Claxton,79,-0.14
167,168,168,Todd Hamilton,94,-0.136
168,169,169,Skip Kendall,80,-0.132
169,170,170,Ryuji Imada,78,-0.13
170,171,171,Matt Davidson,53,-0.129
171,T172,T172,Matt Kuchar,60,-0.125
172,T172,T172,Rob Rashell,65,-0.125
173,T174,T174,John Senden,101,-0.113
174,T174,T174,Charles Warren,89,-0.113
175,176,176,Jim Carter,62,-0.111
176,177,177,Chad Campbell,95,-0.105
177,178,178,Olin Browne,99,-0.102
178,179,179,Glen Hnatiuk,59,-0.09699999999999999
179,180,180,Joe Durant,81,-0.075
180,181,181,Pat Perez,89,-0.073
181,T182,T182,Chris DiMarco,83,-0.065
182,T182,T182,Thomas Levet,54,-0.065
183,T182,T182,Rocco Mediate,73,-0.065
184,185,185,Danny Briggs,70,-0.064
185,186,186,Matt Gogel,78,-0.06
186,187,187,Todd Fischer,99,-0.052000000000000005
187,188,188,Rich Beem,66,-0.048
188,189,189,Len Mattiace,86,-0.044000000000000004
189,190,190,Shaun Micheel,81,-0.043
190,191,191,Adam Scott,72,-0.039
191,192,192,Jerry Kelly,101,-0.038
192,193,193,D.J. Brigman,76,-0.023
193,194,194,Tom Byrum,83,-0.019
194,195,195,Gavin Coles,70,0.02
195,196,196,Alex Cejka,84,0.04
196,197,197,Peter Lonard,85,0.069
197,198,198,Craig Perks,67,0.105
198,199,199,Ben Curtis,65,0.133
199,200,200,Jeff Hart,63,0.147
200,201,201,Mark O'Meara,66,0.15
201,202,202,Mark Brooks,72,0.214
