,Tenth_Tee_Early_Par_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_3_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_3_Scoring_Average_AVG,Tenth_Tee_Early_Par_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_3_Scoring_Average_TOTAL HOLES
158,T159,T159,David Mathis,71,3.15,230,73
159,T159,T159,Michael Thompson,66,3.15,129,41
160,T159,T159,Johnson Wagner,64,3.15,126,40
161,T162,T162,Tim Herron,45,3.16,117,37
162,T162,T162,Carl Pettersson,82,3.16,101,32
163,T162,T162,Darron Stiles,51,3.16,101,32
164,T165,T165,Jason Dufner,78,3.17,146,46
165,T165,T165,Tom Gillis,69,3.17,263,83
166,T165,T165,Eric Meierdierks,48,3.17,130,41
167,T168,T168,K.J. Choi,85,3.18,194,61
168,T168,T168,Seung-Yul Noh,71,3.18,210,66
169,T168,T168,Kyle Stanley,71,3.18,175,55
170,T171,T171,Steven Bowditch,67,3.19,220,69
171,T171,T171,Brian Harman,89,3.19,255,80
172,T171,T171,Scott Stallings,79,3.19,134,42
173,174,174,Greg Owen,73,3.21,186,58
174,175,175,Padraig Harrington,52,3.22,116,36
175,176,176,Mark Wilson,56,3.23,155,48
176,T177,T177,Justin Bolli,59,3.25,169,52
177,T177,T177,Charl Schwartzel,69,3.25,104,32
178,179,179,Alistair Presnell,59,3.33,163,49
179,180,180,Derek Ernst,58,3.34,177,53
