,Early_Lowest_Round_RANK THIS WEEK,Early_Lowest_Round_RANK LAST WEEK,Early_Lowest_Round_PLAYER NAME,Early_Lowest_Round_LOW RND
64,T35,T35,Bernhard Langer,64
65,T35,T35,Tom Lehman,64
66,T35,T35,Peter Lonard,64
67,T35,T35,Steve Lowery,64
68,T35,T35,Shigeki Maruyama,64
69,T35,T35,Scott McCarron,64
70,T35,T35,Jim McGovern,64
71,T35,T35,Spike McRoy,64
72,T35,T35,Shaun Micheel,64
73,T35,T35,Kevin Na,64
74,T35,T35,Mark O'Meara,64
75,T35,T35,Rod Pampling,64
76,T35,T35,Craig Parry,64
77,T35,T35,Craig Perks,64
78,T35,T35,Chez Reavie,64
79,T35,T35,Tag Ridings,64
80,T35,T35,Loren Roberts,64
81,T35,T35,Heath Slocum,64
82,T35,T35,Kevin Stadler,64
83,T35,T35,Steve Stricker,64
84,T35,T35,Hidemichi Tanaka,64
85,T35,T35,Mike Weir,64
86,T35,T35,Tim Wilkinson,64
87,T35,T35,Dean Wilson,64
88,T35,T35,Tiger Woods,64
89,T90,T90,Michael Allen,65
90,T90,T90,Billy Andrade,65
91,T90,T90,Paul Azinger,65
92,T90,T90,Pat Bates,65
93,T90,T90,Cameron Beckman,65
94,T90,T90,Danny Briggs,65
95,T90,T90,D.J. Brigman,65
96,T90,T90,Tom Byrum,65
97,T90,T90,Mark Calcavecchia,65
98,T90,T90,Tom Carter,65
99,T90,T90,K.J. Choi,65
100,T90,T90,Michael Clark II,65
101,T90,T90,Darren Clarke,65
102,T90,T90,Ben Crane,65
103,T90,T90,Chris DiMarco,65
104,T90,T90,Jason Dufner,65
105,T90,T90,Joe Durant,65
106,T90,T90,Bob Estes,65
107,T90,T90,Robin Freeman,65
108,T90,T90,Fred Funk,65
109,T90,T90,"Jim Gallagher, Jr.",65
110,T90,T90,Sergio Garcia,65
111,T90,T90,Brian Gay,65
112,T90,T90,Brent Geiberger,65
113,T90,T90,Dudley Hart,65
114,T90,T90,Mike Heinen,65
115,T90,T90,J.J. Henry,65
116,T90,T90,Mark Hensby,65
117,T90,T90,Scott Hoch,65
118,T90,T90,Thongchai Jaidee,65
119,T90,T90,Lee Janzen,65
120,T90,T90,Zach Johnson,65
121,T90,T90,Brian Kortan,65
122,T90,T90,Joel Kribel,65
123,T90,T90,Stephen Leaney,65
124,T90,T90,Justin Leonard,65
125,T90,T90,Frank Lickliter II,65
126,T90,T90,Arron Oberholser,65
127,T90,T90,José María Olazábal,65
128,T90,T90,Ryan Palmer,65
129,T90,T90,Brenden Pappas,65
130,T90,T90,Jesper Parnevik,65
131,T90,T90,Steve Pate,65
132,T90,T90,Tim Petrovic,65
133,T90,T90,Brett Quigley,65
134,T90,T90,Chris Riley,65
135,T90,T90,John Rollins,65
136,T90,T90,John Senden,65
137,T90,T90,Patrick Sheehan,65
138,T90,T90,Scott Simpson,65
139,T90,T90,Chris Smith,65
140,T90,T90,Andre Stolz,65
141,T90,T90,Kevin Sutherland,65
142,T90,T90,Roger Tambellini,65
143,T90,T90,Vaughn Taylor,65
144,T90,T90,Kirk Triplett,65
145,T90,T90,Omar Uresti,65
146,T90,T90,Bo Van Pelt,65
147,T90,T90,Camilo Villegas,65
148,T90,T90,Duffy Waldorf,65
149,T90,T90,Matt Weibring,65
150,T151,T151,Robert Allenby,66
151,T151,T151,Woody Austin,66
152,T151,T151,Aaron Barber,66
153,T151,T151,Craig Barlow,66
154,T151,T151,Brian Bateman,66
155,T151,T151,Jason Bohn,66
156,T151,T151,Craig Bowden,66
157,T151,T151,Jeff Brehaut,66
158,T151,T151,Bart Bryant,66
159,T151,T151,Jonathan Byrd,66
160,T151,T151,Ángel Cabrera,66
161,T151,T151,Paul Casey,66
162,T151,T151,Tim Clark,66
163,T151,T151,Russ Cochran,66
164,T151,T151,Ben Curtis,66
165,T151,T151,Marco Dawson,66
166,T151,T151,David Edwards,66
167,T151,T151,Joel Edwards,66
168,T151,T151,Steve Elkington,66
169,T151,T151,Brad Faxon,66
170,T151,T151,Steve Flesch,66
171,T151,T151,Dan Forsman,66
172,T151,T151,David Frost,66
173,T151,T151,Jim Furyk,66
174,T151,T151,Paul Goydos,66
175,T151,T151,Ken Green,66
176,T151,T151,Mike Grob,66
177,T151,T151,Mathias Grönberg,66
178,T151,T151,Todd Hamilton,66
179,T151,T151,Jason Hartwick,66
180,T151,T151,Scott Hend,66
181,T151,T151,Gabriel Hjertstedt,66
182,T151,T151,Mike Hulbert,66
183,T151,T151,David Ishii,66
184,T151,T151,Kent Jones,66
185,T151,T151,Cliff Kresge,66
186,T151,T151,Neal Lancaster,66
187,T151,T151,Brad Lardon,66
188,T151,T151,Thomas Levet,66
189,T151,T151,Davis Love III,66
190,T151,T151,Jeff Maggert,66
191,T151,T151,Len Mattiace,66
192,T151,T151,Blaine McCallister,66
193,T151,T151,Rocco Mediate,66
194,T151,T151,David Morland IV,66
195,T151,T151,Kevin Muncrief,66
196,T151,T151,Chris Nallen,66
197,T151,T151,Geoff Ogilvy,66
198,T151,T151,Dan Olsen,66
199,T151,T151,Carl Paulson,66
200,T151,T151,David Peoples,66
201,T151,T151,Kenny Perry,66
202,T151,T151,Dicky Pride,66
203,T151,T151,John Riegger,66
204,T151,T151,Rory Sabbatini,66
205,T151,T151,Gene Sauers,66
206,T151,T151,"Wes Short, Jr.",66
207,T151,T151,Joey Sindelar,66
208,T151,T151,Hideto Tanihara,66
209,T151,T151,Roland Thatcher,66
210,T151,T151,Tommy Tolles,66
211,T151,T151,David Toms,66
212,T151,T151,Garrett Willis,66
213,T151,T151,Casey Wittenberg,66
214,T215,T215,Rich Barcelo,67
215,T215,T215,Ricky Barnes,67
216,T215,T215,Doug Barron,67
217,T215,T215,Jim Benepe,67
218,T215,T215,Michael Bradley,67
219,T215,T215,John Cook,67
220,T215,T215,Chris Couch,67
221,T215,T215,Fred Couples,67
222,T215,T215,Kris Cox,67
223,T215,T215,Glen Day,67
224,T215,T215,Keiichiro Fukabori,67
225,T215,T215,Donnie Hammond,67
226,T215,T215,Brian Harman,67
227,T215,T215,S.K. Ho,67
228,T215,T215,John Huston,67
229,T215,T215,Peter Jacobsen,67
230,T215,T215,Miguel Angel Jiménez,67
231,T215,T215,Wayne Levi,67
232,T215,T215,Billy Mayfair,67
233,T215,T215,James McLean,67
234,T215,T215,Larry Mize,67
235,T215,T215,John Morgan,67
236,T215,T215,Dennis Paulson,67
237,T215,T215,Phillip Price,67
238,T215,T215,Mike Springer,67
239,T215,T215,Paul Stankowski,67
240,T215,T215,David Sutherland,67
241,T215,T215,Hal Sutton,67
242,T215,T215,Esteban Toledo,67
243,T215,T215,Bob Tway,67
244,T215,T215,Stan Utley,67
245,T215,T215,Grant Waite,67
246,T215,T215,Brian Watts,67
247,T215,T215,Lee Westwood,67
248,T215,T215,Mark Wiebe,67
249,T250,T250,Thomas Bjørn,68
250,T250,T250,Jay Don Blake,68
251,T250,T250,Guy Boros,68
252,T250,T250,Brad Bryant,68
253,T250,T250,Michael Campbell,68
254,T250,T250,Jeff Coston,68
255,T250,T250,Robert Damron,68
256,T250,T250,Trevor Dodds,68
257,T250,T250,David Duval,68
258,T250,T250,Gary Evans,68
259,T250,T250,Keith Fergus,68
260,T250,T250,Kenneth Ferrie,68
261,T250,T250,Edward Fryatt,68
262,T250,T250,Hiroyuki Fujita,68
263,T250,T250,Mathew Goggin,68
264,T250,T250,Padraig Harrington,68
265,T250,T250,J.P. Hayes,68
266,T250,T250,Matt Hendrix,68
267,T250,T250,Brian Henninger,68
268,T250,T250,Bobby Kalinowski,68
269,T250,T250,Ian Leggatt,68
270,T250,T250,John Maginnes,68
271,T250,T250,Adam Meyer,68
272,T250,T250,Kelly Mitchum,68
273,T250,T250,Hirofumi Miyase,68
274,T250,T250,Patrick Moore,68
275,T250,T250,Ryan Moore,68
276,T250,T250,Nick O'Hern,68
277,T250,T250,David Ogrin,68
278,T250,T250,Jin Park,68
279,T250,T250,Nick Price,68
280,T250,T250,Miguel Rivera,68
281,T250,T250,David Roesch,68
282,T250,T250,Craig Stadler,68
283,T250,T250,Mike Standly,68
284,T250,T250,Sven Struver,68
285,T250,T250,Tim Thelen,68
286,T250,T250,Tjaart van der Walt,68
287,T250,T250,JJ Wall,68
288,T250,T250,Willie Wood,68
289,T290,T290,Fulton Allem,69
290,T290,T290,Michael Beard,69
291,T290,T290,Jim Carter,69
292,T290,T290,Brandel Chamblee,69
293,T290,T290,Jamie Elliott,69
294,T290,T290,Niclas Fasth,69
295,T290,T290,Nick Gilliam,69
296,T290,T290,David Gossett,69
297,T290,T290,Joakim Haeggman,69
298,T290,T290,Glen Hnatiuk,69
299,T290,T290,Charley Hoffman,69
300,T290,T290,David Howell,69
301,T290,T290,Trevor Immelman,69
302,T290,T290,Tripp Isenhour,69
303,T290,T290,Pete Jordan,69
304,T290,T290,Greg Kraft,69
305,T290,T290,Kenichi Kuboya,69
306,T290,T290,Barry Lane,69
307,T290,T290,Brock Mackenzie,69
308,T290,T290,Paul McGinley,69
309,T290,T290,Andrew McLardy,69
310,T290,T290,Bryce Molder,69
311,T290,T290,Colin Montgomerie,69
312,T290,T290,John Morse,69
313,T290,T290,Brett Rumford,69
314,T290,T290,Jim Rutledge,69
315,T290,T290,Richard Scott,69
316,T290,T290,Peter Senior,69
317,T290,T290,Marcel Siem,69
318,T290,T290,Brandt Snedeker,69
319,T290,T290,Boyd Summerhays,69
320,T290,T290,Ted Tryba,69
321,T290,T290,Don Yrene,69
322,T323,T323,Joe Affrunti,70
323,T323,T323,Desvonde Botes,70
324,T323,T323,Bill Britton,70
325,T323,T323,Christian Cévaër,70
326,T323,T323,Erik Compton,70
327,T323,T323,Tim Conley,70
328,T323,T323,Brian Davis,70
329,T323,T323,John Douma,70
330,T323,T323,Scott Dunlap,70
331,T323,T323,Kevin Durkin,70
332,T323,T323,Nick Faldo,70
333,T323,T323,Nick Flanagan,70
334,T323,T323,Alastair Forsyth,70
335,T323,T323,Steve Friesen,70
336,T323,T323,Ricardo Gonzalez,70
337,T323,T323,Richard Green,70
338,T323,T323,Scott Harrington,70
339,T323,T323,Mark Hayes,70
340,T323,T323,Tetsuji Hiratsuka,70
341,T323,T323,David Howser,70
342,T323,T323,Takashi Kamiyama,70
343,T323,T323,Shingo Katayama,70
344,T323,T323,Franklin Langham,70
345,T323,T323,Sandy Lyle,70
346,T323,T323,Casey Martin,70
347,T323,T323,Daisuke Maruyama,70
348,T323,T323,Graeme McDowell,70
349,T323,T323,Sean Pacetti,70
350,T323,T323,D.A. Points,70
351,T323,T323,Ian Poulter,70
352,T323,T323,Jyoti Randhawa,70
353,T323,T323,Eduardo Romero,70
354,T323,T323,Tom Scherrer,70
355,T323,T323,Mike Small,70
356,T323,T323,Jerry Smith,70
357,T323,T323,Vance Veazey,70
358,T323,T323,Tom Watson,70
359,T323,T323,Eli Zackheim,70
360,T361,T361,"David Berganio, Jr.",71
361,T361,T361,Paul Broadhurst,71
362,T361,T361,David Church,71
363,T361,T361,Keith Clearwater,71
364,T361,T361,Gary Emerson,71
365,T361,T361,Rick Fehr,71
366,T361,T361,Darren Fichardt,71
367,T361,T361,Ignacio Garrido,71
368,T361,T361,Quinn Griffing,71
369,T361,T361,Matthew Hazelden,71
370,T361,T361,Nolan Henke,71
371,T361,T361,Justin Hicks,71
372,T361,T361,Bradley Hughes,71
373,T361,T361,Brendan Jones,71
374,T361,T361,Edward Loar,71
375,T361,T361,David Lundstrom,71
376,T361,T361,Kris Moe,71
377,T361,T361,Jack Nicklaus,71
378,T361,T361,Andy Oldcorn,71
379,T361,T361,Michael Pearson,71
380,T361,T361,Dan Pohl,71
381,T361,T361,Del Ponchock,71
382,T361,T361,Don Pooley,71
383,T361,T361,Jean-Francois Remesy,71
384,T361,T361,Mike Ruiz,71
385,T361,T361,Matt Seppanen,71
386,T361,T361,Geoffrey Sisk,71
387,T361,T361,Mike Sposa,71
388,T361,T361,Chris Stroud,71
389,T361,T361,Chip Sullivan,71
390,T361,T361,Mike Sullivan,71
391,T361,T361,Phil Tataurangi,71
392,T361,T361,Steven Tiley,71
393,T361,T361,Sean Whiffin,71
394,T361,T361,Y.E. Yang,71
395,T396,T396,Brad Adamonis,72
396,T396,T396,Ty Armstrong,72
397,T396,T396,Mike Austin,72
398,T396,T396,Eric Axley,72
399,T396,T396,Dirk Ayers,72
400,T396,T396,Benoit Beisser,72
401,T396,T396,"Ron Castillo, Jr.",72
402,T396,T396,Andy Crain,72
403,T396,T396,Scott Drummond,72
404,T396,T396,Mark Foster,72
405,T396,T396,Jason Gore,72
406,T396,T396,Bradley Heaven,72
407,T396,T396,Barry Hume,72
408,T396,T396,Raphael Jacquelin,72
409,T396,T396,Darrell Kestner,72
410,T396,T396,Tom Kite,72
411,T396,T396,David Lebeck,72
412,T396,T396,Yusaku Miyazato,72
413,T396,T396,David Noll,72
414,T396,T396,Greg Norman,72
415,T396,T396,Myung Jun Park,72
416,T396,T396,Tim Parun,72
417,T396,T396,Jeff Roth,72
418,T396,T396,Dave Rummells,72
419,T396,T396,Kevin Streelman,72
420,T396,T396,Mario Tiziani,72
421,T396,T396,Michelle Wie,72
422,T396,T396,Lian-Wei Zhang,72
423,T424,T424,Roy Biancalana,73
424,T424,T424,John Connelly,73
425,T424,T424,Patrick Damron,73
426,T424,T424,Geoffrey Dean,73
427,T424,T424,Charleton Dechert,73
428,T424,T424,Klas Eriksson,73
429,T424,T424,Martin Erlandsson,73
430,T424,T424,Brad Fabel,73
431,T424,T424,Kim Felton,73
432,T424,T424,Uly Grisette,73
433,T424,T424,Scott Gutschewski,73
434,T424,T424,Robert Hamilton,73
435,T424,T424,Brad Hauer,73
436,T424,T424,David Hearn,73
437,T424,T424,Peter Hedblom,73
438,T424,T424,Chris Heintz,73
439,T424,T424,Mike Henderson,73
440,T424,T424,Scott Heyn,73
441,T424,T424,Paul Holtby,73
442,T424,T424,Hale Irwin,73
443,T424,T424,Clint Jensen,73
444,T424,T424,James Kingston,73
445,T424,T424,Paul Lawrie,73
446,T424,T424,Spencer Levin,73
447,T424,T424,Sean Murphy,73
448,T424,T424,Jay Overton,73
449,T424,T424,"Ron Philo, Jr.",73
450,T424,T424,Sam Randolph,73
451,T424,T424,Larry Rinker,73
452,T424,T424,Nathan Smith,73
453,T424,T424,Craig Thomas,73
454,T424,T424,Andrew Tschudin,73
455,T424,T424,Nick Watney,73
456,T424,T424,Paul Wesselingh,73
457,T458,T458,John Adams,74
458,T458,T458,JC Anderson,74
459,T458,T458,Todd Barranger,74
460,T458,T458,Chris Botsford,74
461,T458,T458,David Branham,74
462,T458,T458,Charlie Brown,74
463,T458,T458,GW Cable,74
464,T458,T458,Lloyd Campbell,74
465,T458,T458,Ben Crenshaw,74
466,T458,T458,Brad Elder,74
467,T458,T458,Sean Farren,74
468,T458,T458,Ed Fiori,74
469,T458,T458,Nathan Fritz,74
470,T458,T458,Robert Garrigus,74
471,T458,T458,Kevin Giancola,74
472,T458,T458,Marc Girouard,74
473,T458,T458,Gary Hallberg,74
474,T458,T458,Dan Halldorson,74
475,T458,T458,Anders Hansen,74
476,T458,T458,Brandon Knaub,74
477,T458,T458,Maarten Lafeber,74
478,T458,T458,Jeffrey Lankford,74
479,T458,T458,Euan Little,74
480,T458,T458,Parker McLachlin,74
481,T458,T458,Greg Meyer,74
482,T458,T458,Alan Morin,74
483,T458,T458,Grant Muller,74
484,T458,T458,Jamie Neher,74
485,T458,T458,Mårten Olander,74
486,T458,T458,Jonathan Ota,74
487,T458,T458,Hennie Otto,74
488,T458,T458,Chris Perry,74
489,T458,T458,Scott Piercy,74
490,T458,T458,Patrick Prince,74
491,T458,T458,Dean Prowse,74
492,T458,T458,Lee Rinker,74
493,T458,T458,Tony Rohlik,74
494,T458,T458,Akio Sadakata,74
495,T458,T458,J.B. Sneve,74
496,T458,T458,Curtis Strange,74
497,T458,T458,Daniel Sugrue,74
498,T458,T458,Brad Sutterfield,74
499,T458,T458,Jimmy Walker,74
500,T458,T458,Bubba Watson,74
501,T458,T458,Scott Weatherly,74
502,T458,T458,Stephen Woodard,74
503,T458,T458,Ian Woosnam,74
504,T505,T505,Ramon Bescansa,75
505,T505,T505,Paul Bradshaw,75
506,T505,T505,Jonathan Cheetham,75
507,T505,T505,Cameron Doan,75
508,T505,T505,John Ellis,75
509,T505,T505,David Faught,75
510,T505,T505,Raymond Floyd,75
511,T505,T505,Tom Gleeton,75
512,T505,T505,Jeff Gove,75
513,T505,T505,David Griffiths,75
514,T505,T505,Kevin Haefner,75
515,T505,T505,Kevin Hayashi,75
516,T505,T505,Gary March,75
517,T505,T505,Bob Mucha,75
518,T505,T505,Brent Schwarzrock,75
519,T505,T505,Paul Sheehan,75
520,T505,T505,Ron Skayhan,75
521,T505,T505,Steven Tate,75
522,T505,T505,Miles Tunnicliff,75
523,T505,T505,Brett Upper,75
524,T505,T505,Steve Vecellio,75
525,T505,T505,Tim Weinhart,75
526,T505,T505,Ryan Welborn,75
527,T505,T505,Stuart Wilson,75
528,T505,T505,Richard Zokol,75
529,T530,T530,Scott Barr,76
530,T530,T530,Frank Bensel,76
531,T530,T530,John Bermel,76
532,T530,T530,Phil Blackmar,76
533,T530,T530,Andrew Buckle,76
534,T530,T530,Jason Caron,76
535,T530,T530,Craig Doell,76
536,T530,T530,Simon Dyson,76
537,T530,T530,John Elliott,76
538,T530,T530,Tim Fleming,76
539,T530,T530,Pierre Fulke,76
540,T530,T530,Steve Gotsche,76
541,T530,T530,Jerry Haas,76
542,T530,T530,Hidemasa Hoshino,76
543,T530,T530,Toshi Izawa,76
544,T530,T530,Kenny Knox,76
545,T530,T530,William Link IV,76
546,T530,T530,Brian McElhinney,76
547,T530,T530,Rob McMillan,76
548,T530,T530,Tatsuaki Nakamura,76
549,T530,T530,Mac O'Grady,76
550,T530,T530,Leif Olson,76
551,T530,T530,Jamie Rogers,76
552,T530,T530,"Jim Schouller, Jr.",76
553,T530,T530,Alan Schulte,76
554,T530,T530,Jim Schuman,76
555,T530,T530,Steve Scott,76
556,T530,T530,Brian Smith,76
557,T530,T530,Dave Tentis,76
558,T530,T530,Ricky Touma,76
559,T530,T530,Jon Turcott,76
560,T530,T530,Andrew Willey,76
561,T530,T530,Ben Willman,76
562,T530,T530,Zane Zwemke,76
563,T564,T564,Carl Alexander,77
564,T564,T564,Lonny Alexander,77
565,T564,T564,Mike Baker,77
566,T564,T564,Nick Cassini,77
567,T564,T564,Dennis Colligan,77
568,T564,T564,Nicolas Colsaerts,77
569,T564,T564,Rett Crowder,77
570,T564,T564,Mike Donald,77
571,T564,T564,Todd Gleaton,77
572,T564,T564,Frank Graziosa,77
573,T564,T564,Cary Hungate,77
574,T564,T564,Ken Kelley,77
575,T564,T564,Shawn Kelly,77
576,T564,T564,Derek Lamely,77
577,T564,T564,Bryant MacKellar,77
578,T564,T564,Roger Maltbie,77
579,T564,T564,Danny Mulhearn,77
580,T564,T564,Mike Northern,77
581,T564,T564,Peter O'Malley,77
582,T564,T564,Payton Osborn,77
583,T564,T564,Bruce Smith,77
584,T564,T564,"Dave Stockton, Jr.",77
585,T564,T564,Robert Thompson,77
586,T564,T564,Frank Vana,77
587,T564,T564,Johnson Wagner,77
588,T564,T564,Simon Wakefield,77
589,T564,T564,Heath Wassem,77
590,T564,T564,Brian Wilson,77
591,T564,T564,Gary Wolstenholme,77
592,T593,T593,Bob Ackerman,78
593,T593,T593,Oscar Álvarez,78
594,T593,T593,Casey Bourque,78
595,T593,T593,Dave Eichelberger,78
596,T593,T593,Bob Ford,78
597,T593,T593,Jimmy Green,78
598,T593,T593,Jason Laing,78
599,T593,T593,Mike Lavery,78
600,T593,T593,David Mathis,78
601,T593,T593,Brett Melton,78
602,T593,T593,Jon Mills,78
603,T593,T593,Andy Morse,78
604,T593,T593,Steve Schneiter,78
605,T593,T593,Victor Schwamkrug,78
606,T593,T593,Bob Sowards,78
607,T593,T593,Ian Spencer,78
608,T593,T593,D.J. Trahan,78
609,T610,T610,Andy Barrett,79
610,T610,T610,Marc Bourgeois,79
611,T610,T610,George Bradford,79
612,T610,T610,John Bungert,79
613,T610,T610,Steve Burns,79
614,T610,T610,Mike Harmon,79
615,T610,T610,Bob Heintz,79
616,T610,T610,Bob Lohr,79
617,T610,T610,Zeb Patten,79
618,T610,T610,Mike Schuchart,79
619,T610,T610,John Shawver,79
620,T610,T610,Steve Sokol,79
621,T610,T610,Charles Warren,79
622,T623,T623,George Bryan,80
623,T623,T623,Dinesh Chand,80
624,T623,T623,Bobby Cochran,80
625,T623,T623,Mark Evenson,80
626,T623,T623,Derek Gillespie,80
627,T623,T623,Adam Le Vesconte,80
628,T623,T623,Rick Leibovich,80
629,T623,T623,David Oh,80
630,T623,T623,David Schnider,80
631,T623,T623,Yoshinobu Tsukada,80
632,T623,T623,Tom Weiskopf,80
633,T623,T623,Chris Winkel,80
634,T635,T635,George Burns,81
635,T635,T635,Rod Curl,81
636,T635,T635,Robert Deruntz,81
637,T635,T635,Brian Dixon,81
638,T635,T635,Fuzzy Zoeller,81
639,T640,T640,James Lepp,82
640,T640,T640,Jeff Martin,82
641,T640,T640,Joey Maxon,82
642,T640,T640,Louis Oosthuizen,82
643,T640,T640,Gary Player,82
644,T640,T640,Kevin Savage,82
645,T640,T640,Craig Stevens,82
646,T640,T640,Darren Wallace,82
647,T640,T640,Dean Wilson,82
648,T649,T649,John Aber,83
649,T649,T649,David Carr,83
650,T651,T651,Sean English,84
651,T651,T651,Arnold Palmer,84
652,T651,T651,Brett Paquet,84
653,T654,T654,Lewis Atkinson,85
654,T654,T654,Neil Evans,85
655,T654,T654,Matthew Loving,85
656,T654,T654,Derek Sanders,85
657,T658,T658,Anthony Millar,86
658,T658,T658,Loren Personett,86
659,T658,T658,Brett Taylor,86
660,T658,T658,Tim Tims,86
661,662,662,Tommy Aaron,87
662,663,663,Charles Coody,88
