,Last_15_Events_-_Short_Game_RANK THIS WEEK,Last_15_Events_-_Short_Game_RANK LAST WEEK,Last_15_Events_-_Short_Game_PLAYER NAME,Last_15_Events_-_Short_Game_EVENTS,Last_15_Events_-_Short_Game_RATING
51,T52,T52,Josh Broadaway,1,6.8
52,T52,T52,Paul Goydos,2,6.8
53,T52,T52,Bill Haas,11,6.8
54,T52,T52,Matt Jones,8,6.8
55,T52,T52,Pablo Larrazabal,1,6.8
56,T52,T52,Alexander Levy,2,6.8
57,T52,T52,Hideki Matsuyama,10,6.8
58,T52,T52,Webb Simpson,8,6.8
59,T52,T52,Jordan Spieth,12,6.8
60,T52,T52,Hideto Tanihara,1,6.8
61,T52,T52,Nick Watney,6,6.8
62,T52,T52,Chris Wood,1,6.8
63,T52,T52,Fabrizio Zanotti,1,6.8
64,T65,T65,Mark Anderson,2,6.7
65,T65,T65,Sangmoon Bae,6,6.7
66,T65,T65,Jeff Curl,1,6.7
67,T65,T65,Luke Donald,10,6.7
68,T65,T65,James Driscoll,3,6.7
69,T65,T65,Victor Dubuisson,5,6.7
70,T65,T65,Jason Dufner,8,6.7
71,T65,T65,Brian Harman,9,6.7
72,T65,T65,Padraig Harrington,5,6.7
73,T65,T65,Tim Herron,6,6.7
74,T65,T65,John Huh,4,6.7
75,T65,T65,Thongchai Jaidee,2,6.7
76,T65,T65,Zach Johnson,9,6.7
77,T65,T65,Francesco Molinari,5,6.7
78,T65,T65,Geoff Ogilvy,8,6.7
79,T65,T65,Justin Thomas,2,6.7
80,T65,T65,Tyrone Van Aswegen,6,6.7
81,T65,T65,Johnson Wagner,6,6.7
82,T83,T83,Robert Allenby,5,6.6
83,T83,T83,Paul Casey,8,6.6
84,T83,T83,Greg Chalmers,7,6.6
85,T83,T83,Chad Collins,3,6.6
86,T83,T83,David Duval,2,6.6
87,T83,T83,Sergio Garcia,10,6.6
88,T83,T83,Robert Garrigus,7,6.6
89,T83,T83,Ryuji Imada,1,6.6
90,T83,T83,Ryo Ishikawa,7,6.6
91,T83,T83,Freddie Jacobson,10,6.6
92,T83,T83,Jerry Kelly,12,6.6
93,T83,T83,Kevin Kisner,11,6.6
94,T83,T83,Ben Martin,8,6.6
95,T83,T83,William McGirt,10,6.6
96,T83,T83,Rory McIlroy,11,6.6
97,T83,T83,Pat Perez,8,6.6
98,T83,T83,Dicky Pride,3,6.6
99,T83,T83,Josh Teater,7,6.6
100,T83,T83,Brendon Todd,11,6.6
101,T83,T83,Jhonattan Vegas,7,6.6
102,T83,T83,Bernd Wiesberger,1,6.6
103,T83,T83,Mark Wilson,4,6.6
104,T105,T105,Alex Aragon,1,6.5
105,T105,T105,Jason Bohn,8,6.5
106,T105,T105,Scott Brown,8,6.5
107,T105,T105,Jonathan Byrd,4,6.5
108,T105,T105,Stewart Cink,10,6.5
109,T105,T105,Bubba Dickerson,1,6.5
110,T105,T105,David Hearn,10,6.5
111,T105,T105,Lee Janzen,3,6.5
112,T105,T105,Miguel Angel Jiménez,2,6.5
113,T105,T105,Jason Kokrak,10,6.5
114,T105,T105,D.H. Lee,4,6.5
115,T105,T105,Marc Leishman,10,6.5
116,T105,T105,Edward Loar,2,6.5
117,T105,T105,David Lynn,5,6.5
118,T105,T105,Hunter Mahan,9,6.5
119,T105,T105,Bryce Molder,4,6.5
120,T105,T105,"Ted Potter, Jr.",5,6.5
121,T105,T105,Ian Poulter,8,6.5
122,T105,T105,Adam Scott,12,6.5
123,T105,T105,Derek Tolan,1,6.5
124,T105,T105,Camilo Villegas,8,6.5
125,T126,T126,Tim Clark,8,6.4
126,T126,T126,Jamie Donaldson,6,6.4
127,T126,T126,Ernie Els,9,6.4
128,T126,T126,Martin Flores,8,6.4
129,T126,T126,Jason Gore,4,6.4
130,T126,T126,Todd Hamilton,1,6.4
131,T126,T126,Max Homa,3,6.4
132,T126,T126,Hyung-Sung Kim,3,6.4
133,T126,T126,Russell Knox,11,6.4
134,T126,T126,Martin Laird,7,6.4
135,T126,T126,Jamie Lovemark,5,6.4
136,T126,T126,Steve Marino,7,6.4
137,T126,T126,D.A. Points,2,6.4
138,T126,T126,Chez Reavie,1,6.4
139,T126,T126,Chris Stroud,10,6.4
140,T126,T126,Brian Stuard,5,6.4
141,T126,T126,Cameron Tringale,12,6.4
142,T126,T126,Jimmy Walker,6,6.4
143,T126,T126,Mike Weir,4,6.4
144,T145,T145,Stephen Ames,4,6.3
145,T145,T145,Alex Cejka,1,6.3
146,T145,T145,Rickie Fowler,8,6.3
147,T145,T145,Brice Garnett,6,6.3
148,T145,T145,Morgan Hoffmann,8,6.3
149,T145,T145,J.B. Holmes,9,6.3
150,T145,T145,Billy Horschel,10,6.3
151,T145,T145,Trevor Immelman,5,6.3
152,T145,T145,John Mallinger,4,6.3
153,T145,T145,Troy Matteson,4,6.3
154,T145,T145,Thorbjørn Olesen,2,6.3
155,T145,T145,Greg Owen,6,6.3
156,T145,T145,Ryan Palmer,9,6.3
157,T145,T145,Sam Saunders,1,6.3
158,T145,T145,Charl Schwartzel,12,6.3
159,T145,T145,Heath Slocum,8,6.3
160,T145,T145,Robert Streb,10,6.3
161,T145,T145,Lee Westwood,8,6.3
162,T145,T145,Tim Wilkinson,10,6.3
163,T164,T164,Jason Allred,4,6.2
164,T164,T164,Steven Bowditch,8,6.2
165,T164,T164,Kevin Chappell,11,6.2
166,T164,T164,Erik Compton,6,6.2
167,T164,T164,Ben Crane,8,6.2
168,T164,T164,Matt Every,5,6.2
169,T164,T164,Bronson La'Cassie,5,6.2
170,T164,T164,Will MacKenzie,4,6.2
171,T164,T164,Jeff Maggert,5,6.2
172,T164,T164,Peter Malnati,1,6.2
173,T164,T164,George McNeill,9,6.2
174,T164,T164,Jim Renner,5,6.2
175,T164,T164,Vaughn Taylor,1,6.2
176,T164,T164,Tom Watson,1,6.2
177,T164,T164,Tiger Woods,4,6.2
178,T179,T179,Woody Austin,5,6.1
179,T179,T179,Aaron Baddeley,5,6.1
180,T179,T179,Jonas Blixt,3,6.1
181,T179,T179,Derek Ernst,5,6.1
182,T179,T179,Gonzalo Fernandez-Castaño,9,6.1
183,T179,T179,Russell Henley,7,6.1
184,T179,T179,Justin Hicks,7,6.1
185,T179,T179,Troy Merritt,10,6.1
186,T179,T179,Colin Montgomerie,1,6.1
187,T179,T179,Jeff Overton,8,6.1
188,T179,T179,Scott Piercy,5,6.1
189,T179,T179,Michael Putnam,8,6.1
190,T179,T179,Andres Romero,8,6.1
191,T179,T179,Shawn Stefani,12,6.1
192,T179,T179,Hudson Swafford,4,6.1
193,T179,T179,Michael Thompson,8,6.1
194,T179,T179,Boo Weekley,6,6.1
195,T196,T196,Blake Adams,5,6.0
196,T196,T196,Eric Axley,3,6.0
197,T196,T196,Ricky Barnes,10,6.0
198,T196,T196,Mark Calcavecchia,3,6.0
199,T196,T196,Ken Duke,6,6.0
200,T196,T196,Steve Flesch,1,6.0
201,T196,T196,Branden Grace,3,6.0
202,T196,T196,Charley Hoffman,11,6.0
203,T196,T196,Charles Howell III,11,6.0
204,T196,T196,Brooks Koepka,7,6.0
205,T196,T196,Danny Lee,8,6.0
206,T196,T196,Andrew Loupe,7,6.0
207,T196,T196,Joost Luiten,3,6.0
208,T196,T196,Joe Ogilvie,3,6.0
209,T196,T196,Rod Pampling,2,6.0
210,T196,T196,Alex Prugh,2,6.0
211,T196,T196,Brett Rumford,1,6.0
212,T196,T196,John Senden,10,6.0
213,T196,T196,Kevin Stadler,6,6.0
214,T196,T196,Brendan Steele,8,6.0
215,T196,T196,Marc Turnesa,1,6.0
216,T217,T217,Chad Campbell,7,5.9
217,T217,T217,Darren Clarke,1,5.9
218,T217,T217,Ben Curtis,8,5.9
219,T217,T217,Matthew Fitzpatrick,1,5.9
220,T217,T217,Oliver Goss,1,5.9
221,T217,T217,David Lingmerth,5,5.9
222,T217,T217,Ryan Moore,9,5.9
223,T217,T217,Taylor Pendrith,1,5.9
224,T217,T217,Kyle Stanley,8,5.9
225,T217,T217,Kevin Tway,4,5.9
226,T217,T217,Bo Van Pelt,10,5.9
227,T217,T217,Bubba Watson,10,5.9
228,T217,T217,Danny Willett,1,5.9
229,T217,T217,Gary Woodland,11,5.9
230,T231,T231,Matt Bettencourt,3,5.8
231,T231,T231,Derek Fathauer,1,5.8
232,T231,T231,Edoardo Molinari,1,5.8
233,T231,T231,Carl Pettersson,9,5.8
234,T231,T231,Brett Quigley,1,5.8
235,T231,T231,Kyle Reifers,1,5.8
236,T231,T231,Andrew Svoboda,10,5.8
237,T238,T238,Briny Baird,6,5.7
238,T238,T238,Cameron Beckman,2,5.7
239,T238,T238,Charlie Beljan,6,5.7
240,T238,T238,Lucas Glover,3,5.7
241,T238,T238,Billy Hurley III,7,5.7
242,T238,T238,Dustin Johnson,8,5.7
243,T238,T238,Doug LaBelle II,3,5.7
244,T238,T238,Jordan Niebrugge,1,5.7
245,T238,T238,Kenny Perry,1,5.7
246,T238,T238,Rory Sabbatini,7,5.7
247,T238,T238,Richard Sterne,3,5.7
248,T238,T238,Y.E. Yang,3,5.7
249,T250,T250,Joel Dahmen,1,5.6
250,T250,T250,Brendon de Jonge,11,5.6
251,T250,T250,Tano Goya,1,5.6
252,T250,T250,James Hahn,6,5.6
253,T250,T250,Peter Hanson,4,5.6
254,T250,T250,Henrik Stenson,9,5.6
255,T250,T250,Chris Thompson,1,5.6
256,T250,T250,Nicholas Thompson,4,5.6
257,T250,T250,David Toms,8,5.6
258,T250,T250,Lee Williams,3,5.6
259,T260,T260,Harris English,5,5.5
260,T260,T260,Fred Funk,2,5.5
261,T260,T260,Tommy Gainey,8,5.5
262,T260,T260,Stephen Gallacher,2,5.5
263,T260,T260,J.J. Henry,11,5.5
264,T260,T260,Martin Kaymer,8,5.5
265,T260,T260,John Merrick,7,5.5
266,T260,T260,Scott Stallings,6,5.5
267,T268,T268,Glen Day,1,5.4
268,T268,T268,Harrison Frazar,3,5.4
269,T268,T268,Scott Gardiner,2,5.4
270,T268,T268,Carlos Ortiz,1,5.4
271,T268,T268,Daniel Summerhays,10,5.4
272,T273,T273,Will Claxton,3,5.3
273,T273,T273,Andres Gonzales,1,5.3
274,T273,T273,Mark Hubbard,1,5.3
275,T273,T273,John Peterson,2,5.3
276,T277,T277,Miguel Angel Carballo,3,5.2
277,T277,T277,José Coceres,1,5.2
278,T277,T277,Darren Fichardt,1,5.2
279,T277,T277,Zachary Olsen,1,5.2
280,T277,T277,Kevin Streelman,7,5.2
281,T282,T282,Ángel Cabrera,9,5.1
282,T282,T282,John Daly,3,5.1
283,T282,T282,Wes Roach,6,5.1
284,T282,T282,John Rollins,6,5.1
285,T282,T282,Bobby Wyatt,2,5.1
286,287,287,Koumei Oda,1,5.0
287,T288,T288,Davis Love III,9,4.9
288,T288,T288,Tag Ridings,2,4.9
289,290,290,Marc Warren,1,4.8
290,T291,T291,Nicolas Colsaerts,3,4.7
291,T291,T291,Kevin Foley,3,4.7
292,T291,T291,Fabián Gómez,1,4.7
293,T291,T291,Jim Herman,5,4.7
294,T291,T291,Ben Kohles,1,4.7
295,T291,T291,Daisuke Maruyama,1,4.7
296,T291,T291,Tim Petrovic,1,4.7
297,T291,T291,Yoshitaka Takeya,1,4.7
298,299,299,Louis Oosthuizen,5,4.6
299,T300,T300,Kiradech Aphibarnrat,3,4.5
300,T300,T300,Kris Blanks,1,4.5
301,T300,T300,Dawie van der Walt,1,4.5
302,303,303,Adam Hadwin,1,4.4
303,304,304,Steven Ihm,1,4.3
304,305,305,Chris Smith,1,3.4
305,306,306,Billy Mayfair,1,3.0
306,307,307,Peter Uihlein,1,2.8
307,308,308,Dudley Hart,1,2.5
308,309,309,Harold Varner III,1,2.4
