,Short_Game_Rating_RANK THIS WEEK,Short_Game_Rating_RANK LAST WEEK,Short_Game_Rating_PLAYER NAME,Short_Game_Rating_EVENTS,Short_Game_Rating_RATING
86,T84,T84,José Coceres,12,6.5
87,T84,T84,Robert Damron,17,6.5
88,T84,T84,Glen Day,16,6.5
89,T84,T84,David Edwards,9,6.5
90,T84,T84,Carlos Franco,19,6.5
91,T84,T84,David Frost,11,6.5
92,T84,T84,Miguel Angel Jiménez,3,6.5
93,T84,T84,Brandt Jobe,5,6.5
94,T84,T84,Jerry Kelly,22,6.5
95,T84,T84,Matt Kuchar,12,6.5
96,T84,T84,Tom Lehman,15,6.5
97,T84,T84,Larry Mize,6,6.5
98,T84,T84,Bryce Molder,1,6.5
99,T84,T84,Kevin Na,15,6.5
100,T84,T84,Joe Ogilvie,16,6.5
101,T84,T84,Ryan Palmer,17,6.5
102,T84,T84,Dennis Paulson,14,6.5
103,T84,T84,Pat Perez,16,6.5
104,T84,T84,Craig Perks,9,6.5
105,T84,T84,Scott Simpson,9,6.5
106,T84,T84,Omar Uresti,12,6.5
107,T108,T108,Robert Allenby,17,6.4
108,T108,T108,Aaron Baddeley,14,6.4
109,T108,T108,Olin Browne,14,6.4
110,T108,T108,Mark Calcavecchia,14,6.4
111,T108,T108,Darren Clarke,7,6.4
112,T108,T108,John Cook,8,6.4
113,T108,T108,Ben Crane,16,6.4
114,T108,T108,Chris DiMarco,19,6.4
115,T108,T108,Ken Duke,13,6.4
116,T108,T108,Kevin Durkin,2,6.4
117,T108,T108,Nick Faldo,2,6.4
118,T108,T108,Steve Flesch,19,6.4
119,T108,T108,Dudley Hart,6,6.4
120,T108,T108,Lee Janzen,15,6.4
121,T108,T108,Per-Ulrik Johansson,4,6.4
122,T108,T108,Richard Johnson,14,6.4
123,T108,T108,Jonathan Kaye,14,6.4
124,T108,T108,Hunter Mahan,14,6.4
125,T108,T108,Kevin Muncrief,3,6.4
126,T108,T108,Craig Stadler,4,6.4
127,T108,T108,Jay Williamson,16,6.4
128,T108,T108,Tiger Woods,13,6.4
129,T130,T130,Steve Allan,13,6.3
130,T130,T130,Stuart Appleby,11,6.3
131,T130,T130,Paul Azinger,13,6.3
132,T130,T130,Thomas Bjørn,6,6.3
133,T130,T130,Bob Burns,13,6.3
134,T130,T130,Jay Delsing,10,6.3
135,T130,T130,Luke Donald,14,6.3
136,T130,T130,Todd Fischer,16,6.3
137,T130,T130,Jim Furyk,6,6.3
138,T130,T130,"Jim Gallagher, Jr.",2,6.3
139,T130,T130,Brent Geiberger,16,6.3
140,T130,T130,Matt Gogel,15,6.3
141,T130,T130,Donnie Hammond,3,6.3
142,T130,T130,Trevor Immelman,5,6.3
143,T130,T130,David Ishii,1,6.3
144,T130,T130,Skip Kendall,17,6.3
145,T130,T130,Joel Kribel,6,6.3
146,T130,T130,Neal Lancaster,18,6.3
147,T130,T130,Adam Meyer,1,6.3
148,T130,T130,Nick O'Hern,1,6.3
149,T130,T130,Mark O'Meara,9,6.3
150,T130,T130,David Peoples,13,6.3
151,T130,T130,Tim Petrovic,19,6.3
152,T130,T130,Chez Reavie,1,6.3
153,T130,T130,Jeff Sluman,19,6.3
154,T130,T130,Mike Springer,4,6.3
155,T130,T130,Mike Sullivan,1,6.3
156,T130,T130,Phil Tataurangi,1,6.3
157,T130,T130,Bob Tway,14,6.3
158,T130,T130,Duffy Waldorf,12,6.3
159,T130,T130,Garrett Willis,5,6.3
160,T130,T130,Mark Wilson,12,6.3
161,T162,T162,Cameron Beckman,18,6.2
162,T162,T162,Rich Beem,10,6.2
163,T162,T162,Daniel Chopra,18,6.2
164,T162,T162,Erik Compton,1,6.2
165,T162,T162,Kris Cox,8,6.2
166,T162,T162,J.P. Hayes,10,6.2
167,T162,T162,Charles Howell III,16,6.2
168,T162,T162,Thongchai Jaidee,2,6.2
169,T162,T162,Stephen Leaney,12,6.2
170,T162,T162,Peter Lonard,10,6.2
171,T162,T162,Shigeki Maruyama,18,6.2
172,T162,T162,Graeme McDowell,1,6.2
173,T162,T162,Andrew McLardy,3,6.2
174,T162,T162,Hirofumi Miyase,5,6.2
175,T162,T162,Jesper Parnevik,16,6.2
176,T162,T162,Craig Parry,8,6.2
177,T162,T162,Nick Price,8,6.2
178,T162,T162,John Rollins,11,6.2
179,T162,T162,Roland Thatcher,9,6.2
180,T162,T162,Bo Van Pelt,18,6.2
181,T182,T182,Danny Briggs,14,6.1
182,T182,T182,D.J. Brigman,11,6.1
183,T182,T182,Ángel Cabrera,3,6.1
184,T182,T182,Ken Green,3,6.1
185,T182,T182,Mathias Grönberg,8,6.1
186,T182,T182,Scott Hend,10,6.1
187,T182,T182,Glen Hnatiuk,4,6.1
188,T182,T182,Franklin Langham,1,6.1
189,T182,T182,Justin Leonard,16,6.1
190,T182,T182,Frank Lickliter II,17,6.1
191,T182,T182,Rocco Mediate,6,6.1
192,T182,T182,Arron Oberholser,14,6.1
193,T182,T182,Brenden Pappas,19,6.1
194,T182,T182,Tag Ridings,8,6.1
195,T182,T182,Brett Rumford,1,6.1
196,T182,T182,Brandt Snedeker,2,6.1
197,T198,T198,Stephen Ames,18,6.0
198,T198,T198,Woody Austin,16,6.0
199,T198,T198,Aaron Barber,6,6.0
200,T198,T198,Brian Bateman,17,6.0
201,T198,T198,Pat Bates,15,6.0
202,T198,T198,Ben Curtis,6,6.0
203,T198,T198,Harrison Frazar,13,6.0
204,T198,T198,Sergio Garcia,10,6.0
205,T198,T198,Lucas Glover,16,6.0
206,T198,T198,Ricardo Gonzalez,1,6.0
207,T198,T198,David Gossett,2,6.0
208,T198,T198,Joakim Haeggman,1,6.0
209,T198,T198,J.J. Henry,15,6.0
210,T198,T198,Tim Herron,13,6.0
211,T198,T198,Scott Hoch,9,6.0
212,T198,T198,Tripp Isenhour,7,6.0
213,T198,T198,Peter Jacobsen,6,6.0
214,T198,T198,J.L. Lewis,18,6.0
215,T198,T198,Patrick Moore,2,6.0
216,T198,T198,Ryan Moore,1,6.0
217,T198,T198,Phillip Price,4,6.0
218,T198,T198,Brett Quigley,16,6.0
219,T198,T198,Justin Rose,11,6.0
220,T198,T198,"Wes Short, Jr.",4,6.0
221,T198,T198,Roger Tambellini,10,6.0
222,T223,T223,Billy Andrade,20,5.9
223,T223,T223,Chad Campbell,18,5.9
224,T223,T223,Michael Clark II,5,5.9
225,T223,T223,Russ Cochran,8,5.9
226,T223,T223,Jason Dufner,11,5.9
227,T223,T223,David Duval,3,5.9
228,T223,T223,Joel Edwards,5,5.9
229,T223,T223,Richard Green,1,5.9
230,T223,T223,Padraig Harrington,7,5.9
231,T223,T223,Zach Johnson,22,5.9
232,T223,T223,Kent Jones,14,5.9
233,T223,T223,Brian Kortan,6,5.9
234,T223,T223,Brad Lardon,5,5.9
235,T223,T223,Steve Lowery,13,5.9
236,T223,T223,Jeff Maggert,9,5.9
237,T223,T223,Spike McRoy,10,5.9
238,T223,T223,Kelly Mitchum,2,5.9
239,T223,T223,Dan Olsen,7,5.9
240,T223,T223,Steve Pate,8,5.9
241,T223,T223,Dicky Pride,9,5.9
242,T223,T223,Ted Purdy,22,5.9
243,T223,T223,Patrick Sheehan,22,5.9
244,T223,T223,Vaughn Taylor,15,5.9
245,T223,T223,Tommy Tolles,8,5.9
246,T223,T223,Grant Waite,9,5.9
247,T248,T248,Tommy Armour III,13,5.8
248,T248,T248,Bart Bryant,11,5.8
249,T248,T248,Brad Bryant,3,5.8
250,T248,T248,Fred Couples,9,5.8
251,T248,T248,John Daly,16,5.8
252,T248,T248,Steve Elkington,10,5.8
253,T248,T248,Pierre Fulke,1,5.8
254,T248,T248,Kelly Gibson,4,5.8
255,T248,T248,Paul Goydos,2,5.8
256,T248,T248,Bill Haas,6,5.8
257,T248,T248,Freddie Jacobson,14,5.8
258,T248,T248,Ian Leggatt,1,5.8
259,T248,T248,Thomas Levet,2,5.8
260,T248,T248,Blaine McCallister,6,5.8
261,T248,T248,Shaun Micheel,12,5.8
262,T248,T248,Adam Scott,9,5.8
263,T248,T248,John Senden,16,5.8
264,T248,T248,Chris Smith,18,5.8
265,T248,T248,Kevin Stadler,3,5.8
266,T267,T267,Doug Barron,1,5.7
267,T267,T267,Jeff Brehaut,16,5.7
268,T267,T267,Danny Ellis,11,5.7
269,T267,T267,Bob Estes,10,5.7
270,T267,T267,Niclas Fasth,8,5.7
271,T267,T267,Charley Hoffman,1,5.7
272,T267,T267,Brock Mackenzie,1,5.7
273,T267,T267,John Maginnes,2,5.7
274,T267,T267,David Morland IV,8,5.7
275,T267,T267,Kenny Perry,14,5.7
276,T267,T267,Dan Pohl,1,5.7
277,T267,T267,Gene Sauers,10,5.7
278,T267,T267,Peter Senior,2,5.7
279,T267,T267,Joey Sindelar,17,5.7
280,T267,T267,David Sutherland,6,5.7
281,T267,T267,Hideto Tanihara,3,5.7
282,T283,T283,Ricky Barnes,2,5.6
283,T283,T283,Jay Don Blake,4,5.6
284,T283,T283,Guy Boros,8,5.6
285,T283,T283,David Branshaw,10,5.6
286,T283,T283,Scott Drummond,2,5.6
287,T283,T283,Paul McGinley,2,5.6
288,T283,T283,Colin Montgomerie,1,5.6
289,T283,T283,John Riegger,10,5.6
290,T283,T283,Andre Stolz,6,5.6
291,T283,T283,Hidemichi Tanaka,16,5.6
292,T283,T283,Brian Watts,3,5.6
293,T294,T294,Dirk Ayers,1,5.5
294,T294,T294,Rich Barcelo,7,5.5
295,T294,T294,Jim Benepe,2,5.5
296,T294,T294,Phil Blackmar,1,5.5
297,T294,T294,Bill Glasson,7,5.5
298,T294,T294,Matt Hendrix,1,5.5
299,T294,T294,Jim McGovern,3,5.5
300,T294,T294,Jack Nicklaus,1,5.5
301,T294,T294,Greg Norman,1,5.5
302,T294,T294,Jim Rutledge,1,5.5
303,T304,T304,Arjun Atwal,11,5.4
304,T304,T304,Briny Baird,18,5.4
305,T304,T304,Jason Bohn,18,5.4
306,T304,T304,Cliff Kresge,9,5.4
307,T304,T304,Deane Pappas,12,5.4
308,T304,T304,Hal Sutton,5,5.4
309,T304,T304,Tjaart van der Walt,4,5.4
310,T304,T304,Lian-Wei Zhang,2,5.4
311,T312,T312,Tom Carter,18,5.3
312,T312,T312,Trevor Dodds,4,5.3
313,T312,T312,Mike Grob,5,5.3
314,T312,T312,Mike Heinen,9,5.3
315,T312,T312,S.K. Ho,2,5.3
316,T317,T317,Michael Bradley,2,5.2
317,T317,T317,Nick Flanagan,1,5.2
318,T317,T317,Gabriel Hjertstedt,2,5.2
319,320,320,Mark Wiebe,1,5.1
320,T321,T321,Brad Adamonis,1,5.0
321,T321,T321,Darren Fichardt,2,5.0
322,T321,T321,Camilo Villegas,5,5.0
323,324,324,Michael Campbell,1,4.9
324,T325,T325,Chris Couch,4,4.7
325,T325,T325,Sven Struver,1,4.7
326,T327,T327,Keiichiro Fukabori,3,4.6
327,T327,T327,Casey Martin,1,4.6
328,T329,T329,Brian Harman,1,4.5
329,T329,T329,James McLean,1,4.5
330,331,331,Boyd Summerhays,1,4.4
331,T332,T332,Desvonde Botes,1,4.0
332,T332,T332,Don Yrene,1,4.0
333,334,334,Matt Weibring,1,3.9
334,335,335,Y.E. Yang,1,3.8
335,336,336,Mike Standly,1,3.7
336,337,337,Brandel Chamblee,1,3.3
